,contributor,type,confidence,events,NA,NT,NOR,ORR,DCA_mean,DCA_median,DCA_std,DCA_gini,NAR_mean,NAR_median,NAR_gini,NAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NCAR_mean,NCAR_std,NCAR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR
494,NikhilSharmaWe,Human,0.904,23,23,5,5,0.714,95.767,7.251,194.615,0.776,3.286,1.0,0.472,4.0,1.429,1.0,0.787,0.229,3.286,3.352,4.0,22.212,0.0,44.152,19.298,325.231,273.423,266.711,0.4,254.521,250.311,167.423,296.461,0.416,396.298,4.6,2.0,5.273,0.435,1.0
495,helderberto,Human,0.792,100,97,6,5,0.5,9.431,0.04,27.632,0.84,9.7,2.5,0.665,4.5,1.4,1.0,0.843,0.229,3.88,3.295,4.0,10.81,0.001,23.777,0.707,26.466,12.271,47.337,0.683,31.073,13.645,1.597,20.257,0.708,19.614,16.167,4.0,21.894,0.617,26.0
496,maxpumperla,Unknown,-,2,2,1,1,1.0,0.014,0.014,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.014,0.014,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,2.0,2.0,0.0,0.0,0.0
497,zhangyan133,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
498,idryomov,Human,0.919,100,78,9,3,0.429,2.919,0.129,8.884,0.861,11.143,4.0,0.601,7.0,3.143,3.0,1.773,0.286,3.0,2.059,3.75,4.558,0.129,11.325,3.644,4.252,0.18,11.905,0.833,2.532,4.189,0.32,10.603,0.822,2.529,8.667,8.0,5.701,0.339,5.0
499,holiman,Human,0.856,100,84,9,2,0.667,1.854,0.138,8.049,0.889,28.0,30.0,0.413,26.0,3.333,2.0,3.215,0.4,3.0,3.761,2.25,1.974,0.03,4.818,0.863,3.654,0.227,13.368,0.885,1.216,2.555,0.118,9.91,0.897,0.389,9.333,4.0,9.394,0.476,13.0
500,Valur,Human,0.873,100,89,7,3,1.0,19.617,0.117,70.075,0.9,29.667,4.0,0.577,38.5,3.0,1.0,3.464,0.444,8.091,11.004,9.5,117.379,0.371,235.477,94.415,43.513,11.403,74.748,0.708,47.179,3.36,0.029,9.963,0.89,0.701,12.714,10.0,7.952,0.305,7.5
501,epoberezkin,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
502,stsrki,Human,0.867,100,80,11,2,1.0,4.166,0.035,11.336,0.874,40.0,40.0,0.488,39.0,5.5,5.5,6.364,0.409,40.0,55.154,39.0,156.493,156.493,221.315,156.493,16.128,16.128,0.0,0.0,0.0,4.148,0.03,11.776,0.884,0.458,7.273,7.0,4.315,0.311,3.5
503,horrible-little-slime,Human,0.944,100,73,12,3,0.5,4.265,0.03,12.803,0.898,12.167,4.5,0.61,9.25,3.833,2.5,3.545,0.442,5.214,9.074,4.0,15.165,0.023,41.178,0.147,7.29,0.602,13.064,0.749,7.234,5.232,0.047,14.114,0.88,0.546,6.083,4.5,5.089,0.41,4.0
504,sgn,Human,0.953,100,89,11,5,0.833,18.811,0.736,45.045,0.808,14.833,3.0,0.717,4.5,2.833,1.5,3.125,0.461,3.56,4.727,3.0,56.224,0.0,157.007,13.617,10.407,0.153,22.675,0.805,8.44,21.213,0.442,50.338,0.798,22.668,8.091,5.0,8.689,0.498,5.5
505,sleberknight,Human,0.119,290,227,10,3,0.25,0.328,0.001,2.144,0.968,18.917,19.5,0.315,13.75,3.833,3.0,1.586,0.196,7.567,8.455,10.5,0.868,0.001,3.83,0.015,1.66,0.008,4.878,0.897,0.026,0.381,0.001,2.347,0.965,0.004,22.7,6.0,29.01,0.578,45.5
506,qsm-odoo,Human,0.861,100,88,8,2,0.667,2.452,0.08,9.295,0.909,29.333,31.0,0.417,27.5,3.0,3.0,2.0,0.296,2.316,2.145,2.0,0.749,0.0,2.588,0.364,4.997,0.087,13.718,0.868,0.898,3.359,0.12,11.229,0.896,0.609,11.0,5.0,11.452,0.514,19.0
507,sargunv,Human,0.955,24,23,7,8,1.0,62.827,1.189,110.005,0.77,2.875,1.0,0.495,2.0,1.5,1.0,1.069,0.271,2.3,2.111,1.75,1.161,0.0,2.577,0.777,152.287,134.595,128.535,0.45,234.442,91.226,2.049,139.076,0.7,180.558,3.286,2.0,2.984,0.435,4.0
508,cdxntchou,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
509,benvenker,Bot,0.886,54,54,3,1,1.0,37.654,0.001,94.704,0.873,54.0,54.0,0.0,0.0,3.0,3.0,0.0,0.0,54.0,0.0,0.0,1995.683,1995.683,0.0,0.0,,,0.0,0.0,,37.654,0.001,94.704,0.873,0.051,18.0,18.0,0.0,0.0,0.0
510,chiranSachintha,Human,0.915,39,30,9,2,0.333,58.832,8.289,119.33,0.777,5.0,1.0,0.667,0.0,2.0,1.0,2.449,0.417,3.333,3.5,4.0,70.268,0.0,101.223,184.724,134.216,31.058,200.713,0.684,173.331,75.481,22.058,141.664,0.744,67.327,3.333,3.0,3.162,0.422,2.0
511,faho,Human,0.925,100,79,9,4,0.667,7.021,1.515,13.785,0.745,13.167,1.0,0.698,12.75,2.333,1.0,2.422,0.429,2.079,2.097,1.75,4.386,0.0,9.874,1.744,10.296,2.656,18.34,0.729,13.638,7.998,2.418,15.467,0.724,10.162,8.778,5.0,9.271,0.523,12.0
512,StrongMonkey,Human,0.922,100,85,10,4,0.222,6.955,0.531,15.025,0.813,4.722,2.5,0.503,4.0,1.889,2.0,1.231,0.288,1.393,0.802,1.0,2.427,0.0,10.487,0.002,7.27,0.745,14.659,0.791,5.818,7.234,0.463,14.836,0.804,3.964,8.5,5.5,7.706,0.46,8.5
513,Alexendoo,Human,0.793,100,79,9,2,0.5,8.482,0.229,19.73,0.836,19.75,6.0,0.642,22.25,2.5,2.5,1.291,0.25,3.762,4.415,2.0,14.159,0.039,49.549,1.511,18.214,1.418,30.366,0.72,25.851,10.226,0.399,22.193,0.81,5.454,8.778,4.0,12.225,0.585,5.0
514,ndouglas,Human,0.905,179,178,9,5,0.5,7.888,0.242,17.618,0.83,17.8,2.5,0.799,2.5,1.5,1.0,0.972,0.26,5.562,17.016,1.0,22.931,0.0,71.896,0.301,21.37,14.796,27.01,0.612,23.092,20.571,6.624,27.978,0.644,22.243,19.778,1.0,52.647,0.828,1.0
515,mjpt777,Human,0.831,81,71,8,2,0.5,26.993,2.733,46.81,0.743,17.75,2.5,0.658,16.25,2.75,1.0,3.5,0.477,5.462,7.546,4.0,108.357,0.0,162.288,185.792,40.072,42.976,37.779,0.492,70.141,37.762,4.771,64.877,0.741,57.447,8.875,3.5,16.383,0.671,4.0
516,erwango,Human,0.822,200,168,9,2,0.4,3.16,0.192,9.739,0.861,33.6,3.0,0.729,12.0,2.4,1.0,2.191,0.4,6.72,14.238,5.0,14.846,0.0,32.831,2.172,6.524,2.354,7.598,0.59,9.82,3.483,0.312,10.178,0.843,1.813,18.667,4.0,26.254,0.635,14.0
517,SMillerDev,Human,0.839,100,84,9,7,0.7,1.094,0.009,3.816,0.917,8.4,3.5,0.562,10.5,2.8,3.0,1.398,0.257,3.36,2.177,3.0,0.649,0.008,1.822,0.048,3.106,0.098,6.503,0.816,1.54,1.103,0.014,3.463,0.898,0.142,9.333,7.0,9.631,0.455,7.0
518,khalidmammadov,Human,0.873,118,100,9,2,0.333,21.196,0.412,57.733,0.857,16.667,20.5,0.367,21.25,3.0,3.0,1.897,0.315,3.571,6.517,1.25,28.37,0.0,63.261,22.009,48.298,4.056,95.028,0.773,49.747,18.954,0.166,55.576,0.865,5.684,11.111,6.0,10.902,0.504,21.0
519,kesselb,Human,0.941,100,86,13,4,0.5,0.942,0.115,2.887,0.852,10.75,4.0,0.642,5.5,3.625,2.5,3.068,0.409,4.526,5.501,4.5,1.801,0.226,3.935,1.016,2.548,0.35,4.868,0.766,1.73,1.115,0.123,3.291,0.859,0.424,6.615,5.0,5.409,0.401,6.0
520,eschnett,Human,0.942,100,83,12,9,0.643,3.602,0.208,11.836,0.876,5.929,2.0,0.626,3.5,2.286,1.5,1.939,0.388,1.66,1.081,1.0,0.134,0.0,0.37,0.016,5.891,0.459,14.933,0.818,3.853,4.54,0.256,13.266,0.856,1.883,6.917,6.0,5.664,0.429,9.0
521,theo-pnv,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
522,saketh-are,Human,0.894,100,86,8,2,1.0,5.741,0.356,19.153,0.873,43.0,43.0,0.0,0.0,5.0,5.0,2.828,0.2,1.83,1.711,1.0,5.446,0.0,21.866,0.32,5.044,0.468,18.489,0.859,1.634,5.166,0.47,16.951,0.847,1.992,10.75,5.5,10.78,0.436,6.25
523,stbrody,Human,0.919,100,75,8,3,0.75,9.425,0.114,22.461,0.838,18.75,8.5,0.597,22.25,4.75,5.0,3.304,0.329,8.333,9.836,10.0,58.969,0.472,80.133,125.642,20.843,9.427,32.961,0.67,21.757,8.047,0.217,20.077,0.824,2.854,9.375,7.5,6.301,0.292,3.75
524,firetech,Unknown,-,4,4,3,3,1.0,329.675,406.947,185.386,0.233,1.333,1.0,0.167,0.5,1.0,1.0,0.0,0.0,1.333,0.577,0.5,135.649,0.0,234.951,203.473,291.039,291.039,244.498,0.297,172.886,291.039,291.039,244.498,0.297,172.886,1.333,1.0,0.577,0.167,0.5
525,sabertazimi,Bot,0.542,127,102,5,1,0.143,19.319,0.009,101.736,0.966,14.571,10.0,0.325,12.0,4.286,4.0,0.488,0.048,2.318,1.537,2.0,11.334,0.0,74.952,0.011,33.78,0.062,135.974,0.941,0.331,22.16,0.008,108.782,0.961,0.073,20.4,23.0,9.889,0.2,3.0
526,Gerrit0,Human,0.945,100,83,11,4,0.4,1.756,0.066,6.108,0.902,8.3,2.0,0.724,4.0,2.3,1.0,2.263,0.422,4.368,5.489,3.5,2.876,0.0,7.305,0.299,4.966,0.172,11.281,0.832,0.823,2.369,0.059,7.12,0.886,0.4,7.545,5.0,7.802,0.519,9.0
527,wass3r,Human,0.947,100,93,13,5,0.25,12.179,0.373,27.578,0.811,4.65,3.0,0.456,3.5,2.25,1.5,1.713,0.359,2.163,1.825,2.0,5.726,0.0,20.708,0.277,20.815,9.992,33.809,0.679,20.902,10.96,0.739,20.999,0.75,12.375,7.154,3.0,9.974,0.571,4.0
528,bartlomieju,Human,0.832,100,86,13,2,0.182,0.838,0.059,2.808,0.879,7.818,3.0,0.564,8.0,3.364,2.0,3.264,0.452,1.509,0.889,1.0,0.323,0.0,2.048,0.014,0.943,0.119,2.804,0.845,0.386,0.681,0.023,2.654,0.898,0.159,6.615,5.0,6.158,0.463,6.0
529,baoachun,Unknown,-,5,5,3,4,1.0,173.212,50.528,279.97,0.642,1.25,1.0,0.15,0.25,1.25,1.0,0.5,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,173.212,50.528,279.97,0.642,150.511,213.52,48.772,328.368,0.616,295.752,1.667,2.0,0.577,0.133,0.5
530,rodrigocunhaa,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
531,memsharded,Human,0.927,100,84,11,3,0.6,0.622,0.086,1.595,0.809,16.8,2.0,0.671,15.0,2.6,2.0,2.074,0.369,3.231,3.089,3.75,1.203,0.043,2.527,0.954,0.815,0.123,2.043,0.809,0.392,0.6,0.075,1.674,0.828,0.276,7.636,1.0,12.659,0.675,7.0
532,yaooqinn,Human,0.935,100,84,11,6,0.5,5.67,0.218,17.003,0.872,7.0,5.0,0.458,5.25,2.583,3.0,1.505,0.293,1.448,1.012,0.0,1.755,0.0,7.34,0.0,6.47,0.206,19.273,0.869,2.358,6.7,0.171,18.743,0.865,2.42,7.636,6.0,6.932,0.444,5.0
533,saturninoabril,Human,0.919,200,159,12,2,0.25,3.643,0.075,23.068,0.927,19.875,16.0,0.526,14.75,4.625,4.0,3.378,0.382,4.818,9.174,3.0,4.353,0.235,15.059,1.654,13.498,1.384,49.531,0.855,7.247,4.803,0.094,26.965,0.921,0.963,13.25,8.5,11.266,0.44,15.5
534,MattWestb,Human,0.948,49,48,8,5,0.714,45.992,13.041,78.875,0.726,6.857,1.0,0.637,7.5,1.857,1.0,1.464,0.33,3.2,3.256,3.0,73.167,0.964,122.64,123.427,76.009,64.91,70.556,0.48,68.908,40.475,15.713,63.017,0.69,51.156,6.0,1.0,10.043,0.661,3.5
535,iloveagent57,Human,0.79,200,163,8,2,0.222,7.26,0.148,29.129,0.91,18.111,10.0,0.513,16.0,5.778,6.0,1.716,0.154,3.622,3.305,4.0,3.292,0.078,6.73,1.725,23.362,2.134,52.587,0.799,17.814,8.762,0.31,32.844,0.899,2.015,20.375,14.5,14.774,0.361,13.75
536,frett,Human,0.79,200,166,8,2,0.286,1.078,0.026,5.51,0.912,23.714,14.0,0.456,36.0,3.571,3.0,2.76,0.389,3.609,4.343,3.0,0.892,0.001,3.648,0.176,3.04,0.268,10.036,0.849,1.307,1.204,0.008,6.194,0.926,0.155,20.75,18.5,17.645,0.429,29.0
537,jochman,Human,0.932,20,17,9,8,0.727,61.222,0.096,92.542,0.709,1.545,2.0,0.16,1.0,1.455,1.0,0.522,0.17,1.214,0.426,0.0,0.005,0.0,0.01,0.0,75.345,39.227,97.738,0.643,167.632,69.966,19.677,96.036,0.668,143.489,1.889,2.0,0.782,0.209,1.0
538,zymap,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
539,joshuacwnewton,Human,0.953,100,86,14,8,0.889,2.293,0.059,8.702,0.914,9.556,3.0,0.636,5.0,3.889,2.0,4.197,0.502,3.583,3.161,4.0,1.14,0.092,3.673,0.679,7.286,0.279,15.696,0.818,1.703,2.127,0.07,8.283,0.912,0.311,6.143,5.5,6.55,0.477,4.75
540,addstone,Bot,0.888,61,61,1,1,0.021,28.319,0.113,60.141,0.819,1.271,1.0,0.18,0.0,1.0,1.0,0.0,0.0,1.017,0.129,0.0,0.0,0.0,0.002,0.0,28.798,0.151,60.541,0.816,22.977,,,0.0,0.0,,61.0,61.0,0.0,0.0,0.0
541,sikabane-works,Human,0.801,100,84,8,2,0.4,3.436,0.008,10.831,0.909,16.8,4.0,0.567,29.0,4.0,4.0,2.55,0.32,5.25,3.396,3.5,4.547,0.02,8.333,3.003,14.163,1.454,21.146,0.695,24.269,3.703,0.008,11.206,0.902,0.027,10.5,12.5,7.635,0.372,14.25
542,Julien00859,Human,0.95,100,83,9,3,0.6,7.065,0.16,31.512,0.931,16.6,2.0,0.689,11.0,2.2,2.0,1.643,0.327,3.952,7.372,2.0,13.993,0.012,41.553,0.469,14.273,0.183,58.023,0.93,1.045,12.46,0.244,42.362,0.902,1.161,9.222,2.0,10.997,0.576,13.0
543,matthewjasper,Unknown,-,6,5,3,2,1.0,119.344,115.981,127.071,0.483,2.5,2.5,0.3,1.5,1.5,1.5,0.707,0.167,1.667,1.155,1.0,152.471,0.0,264.088,228.707,9.982,9.982,11.902,0.422,8.416,119.344,115.981,127.071,0.483,206.946,1.667,1.0,1.155,0.267,1.0
544,jorgeorpinel,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
545,saragluna,Human,0.957,100,80,12,4,0.4,12.511,1.171,27.861,0.797,8.0,1.0,0.718,2.0,2.1,1.0,1.663,0.367,2.286,2.607,1.5,14.956,0.0,39.574,3.678,13.673,2.453,23.531,0.732,18.338,13.148,1.436,29.902,0.799,16.441,6.667,2.0,8.228,0.585,8.5
546,adamralph,Human,0.958,100,78,14,4,0.308,8.404,0.021,29.249,0.906,6.0,5.0,0.406,4.0,4.077,4.0,2.253,0.284,2.0,1.96,1.0,3.162,0.0,9.95,0.003,13.783,0.047,40.109,0.884,0.194,9.323,0.027,31.309,0.902,0.23,5.571,1.5,5.827,0.524,9.0
547,bitboxer,Human,0.964,70,63,10,5,0.625,35.22,0.218,89.672,0.858,7.875,2.0,0.526,15.25,2.25,1.5,2.053,0.389,2.739,2.734,2.0,14.688,0.002,38.206,0.368,83.9,5.879,136.433,0.738,132.75,37.557,0.01,105.185,0.889,0.289,6.3,1.0,12.139,0.687,4.75
548,Croydon,Human,0.957,77,51,10,7,0.636,31.365,0.032,75.294,0.857,4.636,1.0,0.595,4.5,1.727,1.0,1.272,0.316,2.318,3.847,1.0,14.984,0.0,60.006,0.098,58.981,0.954,93.107,0.712,73.174,53.11,0.43,95.147,0.766,55.031,5.1,3.0,5.567,0.52,5.25
549,ttnghia,Human,0.935,100,80,10,3,0.429,2.569,0.321,6.002,0.813,11.429,14.0,0.446,12.5,2.714,2.0,2.059,0.376,1.818,1.435,1.0,1.185,0.0,3.898,0.098,3.507,0.726,7.271,0.782,2.034,3.988,0.497,7.613,0.772,4.208,8.0,4.0,9.603,0.56,8.5
550,grzim,Human,0.459,200,167,10,1,1.0,3.731,0.116,12.136,0.895,167.0,167.0,0.0,0.0,10.0,10.0,0.0,0.0,167.0,0.0,0.0,619.345,619.345,0.0,0.0,,,0.0,0.0,,4.623,0.121,13.777,0.885,0.93,16.7,16.5,14.81,0.451,20.25
551,jacobowitz,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
552,KarlK90,Human,0.949,100,89,10,8,0.615,14.078,0.078,43.364,0.886,6.846,2.0,0.633,7.0,2.077,2.0,1.441,0.325,1.745,1.23,1.0,2.863,0.0,13.024,0.021,21.857,0.794,55.014,0.838,14.03,13.224,0.116,34.782,0.86,6.106,8.9,7.0,7.866,0.442,9.75
553,maddiedierker,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
554,gregrickaby,Human,0.872,300,295,9,4,0.286,7.34,0.021,20.801,0.876,21.071,15.5,0.54,11.25,1.929,1.0,1.979,0.394,1.686,2.414,0.0,5.084,0.0,21.683,0.0,7.29,0.002,24.002,0.915,0.044,8.935,0.068,17.526,0.79,12.14,32.778,3.0,88.268,0.835,4.0
555,eggyal,Human,0.866,29,29,6,3,0.75,18.038,2.082,34.894,0.749,7.25,5.0,0.353,4.75,2.25,2.5,0.957,0.194,3.222,4.177,2.0,32.538,0.028,60.214,20.689,26.527,20.172,40.196,0.623,24.53,15.164,17.025,16.1,0.526,21.172,4.833,2.0,7.468,0.58,1.5
556,wez,Human,0.934,100,93,11,7,1.0,4.376,0.265,8.545,0.793,13.286,1.0,0.768,4.0,2.857,1.0,3.288,0.486,5.167,6.706,5.5,10.273,0.118,20.246,4.914,12.805,8.701,13.602,0.556,16.164,6.145,1.141,9.457,0.71,11.923,8.455,4.0,15.896,0.614,3.5
557,Krysonism,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
558,dnfield,Unknown,-,2,2,1,1,0.5,144.594,144.594,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,144.594,144.594,0.0,0.0,0.0,,,0.0,0.0,,2.0,2.0,0.0,0.0,0.0
559,murrayra,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
560,thc202,Human,0.885,100,82,12,4,0.444,1.169,0.074,3.624,0.876,9.111,5.0,0.575,5.0,2.222,2.0,1.202,0.244,1.864,1.564,1.0,0.679,0.0,3.354,0.011,1.507,0.135,4.01,0.845,0.588,1.472,0.08,4.064,0.859,0.566,6.833,4.0,7.095,0.48,6.5
561,AntoineVDV,Human,0.757,200,189,8,2,0.4,2.91,0.035,12.834,0.912,37.8,46.0,0.423,42.0,3.8,3.0,1.643,0.211,4.846,7.132,4.5,8.725,0.013,29.514,1.339,5.441,0.826,12.461,0.799,2.434,6.411,0.241,19.874,0.873,2.212,23.625,19.5,21.494,0.476,35.75
562,MilosKozak,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
563,mkaz,Unknown,-,5,5,1,1,0.333,262.139,97.692,404.603,0.657,1.667,1.0,0.267,1.0,1.0,1.0,0.0,0.0,1.25,0.5,0.25,0.007,0.0,0.014,0.007,349.509,195.259,446.939,0.542,426.508,,,0.0,0.0,,5.0,5.0,0.0,0.0,0.0
564,seokho-son,Human,0.952,100,87,12,5,0.625,2.729,0.035,8.932,0.895,10.875,1.5,0.754,3.25,2.625,1.0,3.462,0.494,3.625,5.539,2.0,6.905,0.0,17.991,0.259,2.999,0.062,8.691,0.826,2.272,3.11,0.034,9.642,0.891,1.066,7.25,5.0,8.047,0.465,4.5
565,huffmanca,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
566,nalind,Human,0.941,100,86,10,9,0.6,6.82,0.676,15.818,0.82,5.733,1.0,0.69,3.0,1.8,1.0,1.207,0.311,1.955,2.145,1.0,4.505,0.0,13.592,0.252,8.872,0.984,18.316,0.791,5.933,8.059,0.843,17.108,0.795,4.376,8.6,6.0,10.772,0.486,1.0
567,Bayler,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
568,EverlastingBugstopper,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
569,danielhoherd,Human,0.886,100,74,9,2,0.5,4.026,0.156,10.496,0.855,18.5,5.0,0.615,16.5,3.75,2.5,3.775,0.45,4.625,8.632,3.0,12.482,0.012,42.112,1.609,6.278,0.886,10.801,0.738,5.902,4.667,0.482,11.508,0.837,2.085,8.222,5.0,7.12,0.423,11.0
570,elizabethandrews,Human,0.81,100,72,7,4,0.8,12.2,0.258,28.314,0.831,14.4,9.0,0.5,4.0,2.8,3.0,0.837,0.143,2.483,3.501,1.0,12.501,0.0,35.105,0.258,17.988,1.33,38.027,0.803,18.202,16.552,0.81,33.328,0.797,18.219,10.286,7.0,9.912,0.437,7.5
571,ollo69,Human,0.95,100,80,11,4,0.5,14.409,0.538,33.552,0.839,10.0,6.5,0.484,10.5,2.75,2.0,2.252,0.352,2.424,2.264,2.0,11.346,0.007,44.193,1.329,23.87,3.878,43.998,0.766,15.081,17.541,0.559,38.809,0.834,7.737,7.273,5.0,8.719,0.525,6.0
572,cgarwood,Human,0.946,32,28,9,5,0.556,47.933,3.568,70.031,0.697,3.111,1.0,0.54,2.0,1.778,1.0,1.394,0.333,2.0,2.386,1.0,40.169,0.0,117.362,0.005,56.293,46.171,62.642,0.576,73.562,59.479,32.61,76.076,0.638,86.055,3.111,3.0,2.804,0.397,2.0
573,gamab,Human,0.795,200,160,9,1,0.25,2.602,0.082,10.457,0.91,40.0,24.5,0.562,56.0,5.75,6.0,2.986,0.25,6.4,6.377,6.0,8.626,0.386,33.164,1.263,8.251,0.414,18.1,0.81,3.437,2.553,0.092,9.359,0.896,0.611,17.778,15.0,12.696,0.371,9.0
574,mcdurdin,Human,0.823,100,79,9,3,0.333,0.348,0.005,1.781,0.933,8.778,2.0,0.678,4.0,2.778,2.0,2.279,0.4,4.389,5.802,4.0,0.269,0.022,0.825,0.071,1.31,0.086,3.706,0.854,0.313,0.45,0.006,2.143,0.93,0.07,8.778,3.0,8.043,0.464,13.0
575,oliverguenther,Human,0.752,100,88,10,1,0.333,0.843,0.069,2.925,0.874,29.333,27.0,0.402,26.5,6.0,5.0,2.646,0.185,5.176,4.915,3.0,2.843,0.142,6.793,1.576,1.566,0.263,3.526,0.755,1.194,0.839,0.018,3.192,0.896,0.272,8.8,6.0,11.341,0.541,7.75
576,ajf-odoo,Human,0.863,61,52,7,2,1.0,38.71,4.828,86.486,0.78,26.0,26.0,0.038,2.0,3.5,3.5,2.121,0.214,1.857,1.325,2.0,49.411,0.0,146.299,2.338,21.878,4.028,43.803,0.778,19.702,36.727,4.828,96.921,0.809,24.103,7.429,7.0,6.425,0.379,2.5
577,blueww,Human,0.949,100,82,10,3,0.375,9.144,0.179,26.626,0.863,10.25,4.0,0.558,7.25,2.75,1.5,2.712,0.443,1.864,1.287,1.0,5.651,0.0,29.083,0.229,11.442,1.076,21.906,0.77,16.311,11.986,0.726,30.698,0.836,5.443,8.2,6.0,6.052,0.39,8.0
578,hamzy,Human,0.847,281,273,9,4,0.286,7.501,0.378,28.116,0.864,19.5,3.0,0.625,38.75,1.857,2.0,0.77,0.214,2.22,2.145,2.0,4.998,0.0,16.702,0.486,11.684,0.935,39.35,0.85,6.44,6.806,0.507,22.989,0.861,2.635,30.333,7.0,48.143,0.688,15.0
579,fercobo-msft,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
580,cessenat,Human,0.945,18,18,8,4,0.8,111.23,0.563,187.656,0.752,3.6,2.0,0.422,5.0,2.0,2.0,1.0,0.24,1.385,0.65,1.0,27.892,0.0,94.341,0.053,127.359,4.532,205.012,0.728,172.115,116.865,0.489,192.319,0.743,163.67,2.25,2.0,1.282,0.264,0.5
581,noahfalk,Human,0.937,100,84,9,4,0.571,4.656,0.173,14.333,0.87,12.0,4.0,0.636,7.0,3.143,2.0,2.34,0.338,2.71,2.946,2.0,2.169,0.011,5.748,0.339,10.64,0.448,22.36,0.79,11.834,6.008,0.211,16.921,0.849,3.242,9.333,6.0,8.307,0.413,6.0
582,magodo,Human,0.925,100,91,12,3,0.136,7.186,0.288,16.879,0.834,4.136,2.0,0.525,3.75,1.909,1.0,1.444,0.346,1.517,1.49,1.0,0.285,0.0,1.277,0.002,10.672,0.785,19.993,0.771,14.387,8.948,0.526,19.228,0.808,5.493,7.583,4.5,7.597,0.475,9.25
583,tomato42,Human,0.955,100,90,15,10,0.625,9.398,0.336,21.543,0.822,5.625,3.5,0.501,2.75,3.188,3.0,2.287,0.342,1.915,1.282,2.0,2.507,0.0,6.623,0.347,15.622,2.46,27.959,0.75,19.212,9.74,0.328,23.159,0.837,3.471,6.0,5.0,5.224,0.452,7.5
584,JacksonKearl,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
