,contributor,type,confidence,events,NA,NT,NOR,ORR,DCA_mean,DCA_median,DCA_std,DCA_gini,NAR_mean,NAR_median,NAR_gini,NAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NCAR_mean,NCAR_std,NCAR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR
502,severinbeauvais,Human,0.845,100,65,11,2,0.333,0.371,0.043,2.08,0.881,10.833,6.0,0.521,7.0,2.5,2.0,1.871,0.344,3.421,3.339,3.0,1.037,0.077,3.832,0.296,0.226,0.122,0.297,0.618,0.269,0.658,0.081,2.886,0.874,0.121,5.909,2.0,8.927,0.599,3.5
503,shgysk8zer0,Bot,0.088,290,227,8,4,0.125,0.735,0.003,3.36,0.951,7.094,6.0,0.342,6.0,3.656,3.0,1.066,0.133,3.153,2.121,1.0,0.422,0.002,3.21,0.004,1.911,0.004,4.919,0.878,0.06,0.758,0.002,3.411,0.95,0.01,28.375,16.0,26.986,0.473,48.0
504,nat-henderson,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
505,chiragg4u,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
506,hkdsun,Human,0.766,35,35,5,7,0.778,41.836,4.7,80.533,0.77,3.889,1.0,0.578,2.0,1.222,1.0,0.667,0.162,1.346,1.056,0.0,17.861,0.0,72.046,0.0,38.321,1.774,65.197,0.738,52.976,74.523,53.376,88.64,0.578,103.452,7.0,1.0,11.314,0.64,4.0
507,chrissimpkins,Human,0.953,100,89,13,10,0.667,13.245,0.065,31.724,0.851,5.933,1.0,0.712,3.5,1.8,1.0,1.474,0.346,3.296,3.372,3.0,18.358,0.001,37.294,19.208,25.764,0.499,46.761,0.77,40.663,15.561,0.061,35.178,0.835,8.132,6.846,6.0,9.227,0.529,5.0
508,graceguo-supercat,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
509,Stewmath,Human,0.944,42,41,9,7,0.7,48.775,6.414,83.938,0.747,4.1,2.0,0.515,4.0,1.9,1.5,1.197,0.3,2.158,1.608,2.5,16.893,0.0,64.295,0.165,90.557,63.203,101.826,0.551,84.721,49.702,8.927,86.701,0.739,68.671,4.556,3.0,4.978,0.472,3.0
510,jsteemann,Human,0.831,245,179,8,2,0.4,2.816,0.099,13.956,0.92,35.8,3.0,0.744,3.0,3.4,3.0,2.702,0.353,14.917,19.458,23.0,36.556,1.068,72.07,27.389,5.688,0.172,13.538,0.836,0.539,3.309,0.187,12.796,0.896,0.784,22.375,14.5,24.709,0.515,20.5
511,yoyo837,Human,0.933,100,91,14,9,0.6,7.548,1.071,13.727,0.734,6.067,3.0,0.615,3.0,2.533,2.0,2.748,0.404,1.784,0.986,1.0,1.766,0.0,5.677,0.463,11.785,5.657,16.534,0.619,17.569,8.237,1.284,14.723,0.726,14.728,6.5,3.5,8.447,0.542,2.75
512,drkameleon,Human,0.925,100,94,15,6,0.462,0.577,0.086,2.023,0.853,7.231,2.0,0.663,5.0,2.615,1.0,2.468,0.434,3.133,4.911,2.0,1.118,0.0,4.155,0.266,0.694,0.121,2.361,0.828,0.363,0.679,0.089,2.309,0.861,0.259,6.267,2.0,10.593,0.624,3.5
513,AxelTerizaki,Bot,0.915,100,100,2,1,0.333,4.105,1.468,6.592,0.673,33.333,7.0,0.607,45.5,1.333,1.0,0.577,0.167,7.692,14.597,3.0,23.699,0.0,46.148,19.18,8.191,5.641,11.693,0.635,8.19,1.098,1.098,1.552,0.5,1.098,50.0,50.0,69.296,0.49,49.0
514,kaiwalyakoparkar,Human,0.903,100,99,9,39,0.736,5.398,0.111,26.465,0.933,1.868,1.0,0.384,1.0,1.509,1.0,0.973,0.27,1.356,1.195,0.0,0.048,0.0,0.29,0.0,7.299,0.129,30.709,0.915,0.561,7.193,0.089,31.933,0.93,0.306,11.0,10.0,8.185,0.375,3.0
515,pjhill,Human,0.688,217,209,9,1,0.25,6.809,0.244,20.514,0.873,52.25,35.0,0.532,71.75,2.75,2.0,2.363,0.386,4.354,6.062,2.0,16.939,0.32,55.46,6.646,12.834,2.777,23.186,0.736,16.412,7.489,0.485,17.639,0.817,3.886,23.222,12.0,27.86,0.497,11.0
516,amihaiemil,Human,0.963,28,27,10,7,0.583,72.957,0.157,202.185,0.888,2.25,1.0,0.472,1.0,1.75,1.0,2.006,0.369,1.929,2.921,0.0,1.71,0.0,6.347,0.0,144.073,0.406,272.349,0.784,91.541,28.672,0.169,70.736,0.853,10.539,2.7,2.0,3.335,0.448,1.0
517,thilton-oddball,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
518,Yomguithereal,Human,0.92,100,96,9,3,0.5,2.543,0.204,8.821,0.876,16.0,6.0,0.663,8.0,3.0,2.0,2.366,0.37,5.647,9.81,4.0,10.025,0.011,25.051,1.725,4.45,0.703,10.832,0.786,2.024,1.997,0.164,6.595,0.861,0.682,10.667,7.0,13.285,0.572,13.0
519,jaredh159,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
520,Dino-Li,Human,0.902,25,25,7,2,1.0,77.05,43.8,93.322,0.614,12.5,12.5,0.38,9.5,3.5,3.5,2.121,0.214,5.0,4.796,6.0,331.659,0.233,471.829,647.112,47.726,22.633,68.629,0.631,70.21,86.184,9.414,117.497,0.668,145.494,3.571,1.0,5.159,0.56,2.0
521,JustinGrote,Human,0.935,100,97,11,7,0.538,2.786,0.218,5.816,0.798,7.462,2.0,0.66,8.0,2.462,1.0,2.727,0.466,2.205,2.52,1.0,1.15,0.0,4.581,0.161,5.044,1.668,7.167,0.659,7.632,3.041,0.333,5.912,0.775,3.39,8.818,5.0,10.731,0.551,6.0
522,umarcor,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
523,craigmiller160,Human,0.93,38,38,7,3,0.75,53.671,0.365,157.592,0.849,9.5,8.0,0.434,9.5,2.0,1.5,1.414,0.312,4.75,6.756,2.0,119.91,11.986,250.521,96.297,146.649,2.696,346.934,0.818,45.765,133.339,1.435,324.283,0.832,53.748,5.429,1.0,11.282,0.692,0.5
524,bencodeorg,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
525,NicMendonca,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
526,CNCF-Bot,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
527,v-abirade,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
528,nklayman,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
529,krisnova,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
530,jorgecotillo,Human,0.837,28,22,7,2,0.5,29.391,0.08,52.906,0.778,5.5,6.0,0.295,3.5,2.0,1.5,1.414,0.312,2.0,2.098,1.0,8.275,0.0,22.825,0.21,52.62,14.984,67.084,0.631,104.303,43.009,3.87,60.767,0.684,72.289,3.143,2.0,2.116,0.338,3.5
531,benmatselby,Human,0.865,100,80,7,3,0.3,9.499,0.167,24.295,0.853,8.0,7.0,0.448,8.5,2.2,2.0,1.476,0.291,3.2,2.236,4.0,3.498,0.001,11.503,0.565,27.623,11.493,37.91,0.631,25.673,11.339,0.008,27.744,0.851,10.462,11.429,3.0,11.9,0.507,18.0
532,microsoft-cla-retired[bot],Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
533,kskovpen,Human,0.671,60,59,5,2,0.667,9.112,0.23,46.273,0.95,19.667,7.0,0.565,25.0,2.0,2.0,1.0,0.222,11.8,16.754,9.0,5.233,1.151,9.828,2.281,125.58,116.087,145.697,0.519,241.327,38.869,0.243,94.595,0.83,0.286,11.8,1.0,24.15,0.732,0.0
534,wizardcalidad,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
535,pbelevich,Human,0.933,32,31,7,6,0.667,52.854,3.131,128.479,0.838,3.444,1.0,0.559,1.0,1.556,1.0,1.014,0.27,1.722,1.674,0.0,32.289,0.0,122.098,0.0,59.083,8.312,129.578,0.804,33.629,54.834,4.726,130.301,0.828,25.902,4.429,3.0,5.653,0.507,2.0
536,mariansima,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
537,dmisdm,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
538,I-am-Bot,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
539,killercup,Human,0.952,100,79,11,4,0.667,23.754,0.155,77.638,0.864,13.167,7.0,0.593,11.5,3.333,3.0,1.966,0.3,4.647,7.219,4.0,56.278,0.046,183.689,23.416,56.005,12.586,153.716,0.812,31.595,27.374,0.105,89.71,0.863,21.333,7.182,5.0,7.821,0.513,6.0
540,jkirschner-hashicorp,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
541,dahlia,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
542,Winfidonarleyan,Human,0.943,85,74,10,17,0.708,29.439,3.473,58.279,0.769,3.083,1.0,0.563,1.25,1.458,1.0,0.884,0.251,1.644,1.448,0.0,2.261,0.0,9.342,0.0,46.53,16.562,69.893,0.669,48.104,44.063,15.737,71.14,0.688,40.934,7.4,5.0,7.575,0.484,7.5
543,Beginner-Go,Human,0.861,34,26,6,3,0.75,87.303,0.049,264.999,0.901,6.5,6.0,0.365,4.5,1.75,1.5,0.957,0.25,2.0,1.78,1.0,84.685,0.0,258.707,0.418,90.139,0.311,283.344,0.895,11.379,69.486,0.393,232.73,0.907,2.605,4.333,4.0,2.251,0.244,0.75
544,atarax665,Human,0.863,13,13,6,2,0.286,159.796,12.569,329.766,0.797,1.857,1.0,0.33,1.0,1.714,1.0,1.113,0.286,1.857,1.464,1.0,3.68,0.0,9.666,0.081,315.298,171.166,425.614,0.615,351.198,174.283,19.287,341.833,0.779,171.085,2.167,2.0,1.329,0.295,2.0
545,LoneRifle,Human,0.91,100,91,13,2,0.2,7.21,0.089,18.157,0.864,9.1,6.5,0.379,8.5,3.7,3.5,2.058,0.3,3.5,3.766,4.25,11.427,0.003,29.814,0.344,14.072,2.97,20.74,0.685,18.599,8.703,0.088,19.599,0.834,5.871,7.0,5.0,10.141,0.509,3.0
546,istarkov,Human,0.933,100,85,12,4,0.8,1.626,0.057,4.09,0.844,17.0,1.0,0.744,2.0,2.8,1.0,4.025,0.514,8.5,13.616,5.75,7.538,0.03,15.706,3.712,6.802,2.234,8.171,0.585,11.037,1.413,0.039,3.405,0.835,0.702,7.083,8.0,4.231,0.319,7.25
547,CristinaBirkel,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
548,EmilienM,Human,0.835,100,91,11,4,0.4,0.526,0.048,1.586,0.855,9.1,8.0,0.421,11.5,2.7,2.5,1.494,0.278,1.319,0.717,0.0,0.036,0.0,0.173,0.0,0.66,0.082,1.8,0.836,0.292,0.589,0.052,1.734,0.856,0.285,8.273,3.0,12.483,0.593,2.0
549,ninjaginja,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
550,DerekHerman-MSFT,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
551,ctalkington,Human,0.925,100,78,11,4,1.0,0.333,0.037,2.17,0.913,19.5,6.0,0.647,23.5,4.0,3.5,3.559,0.406,9.75,15.36,7.25,2.902,0.134,7.516,0.514,0.351,0.186,0.486,0.591,0.3,0.396,0.026,2.438,0.927,0.072,7.091,2.0,8.252,0.545,9.5
552,simongoffin,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
553,jaskiratsingh2000,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
554,tiagobento,Human,0.895,100,83,9,4,0.571,2.574,0.219,5.991,0.82,11.857,4.0,0.599,18.0,2.143,2.0,1.215,0.286,2.515,2.659,2.0,2.192,0.0,4.052,3.754,4.336,0.502,8.508,0.767,2.876,3.086,0.43,6.9,0.799,1.266,9.222,5.0,8.7,0.474,13.0
555,wadells,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
556,BrewTestBot,Bot,0.629,262,261,6,5,0.833,0.023,0.002,0.083,0.825,43.5,6.0,0.746,27.25,2.0,1.0,2.0,0.389,10.44,16.276,4.0,0.21,0.015,0.552,0.056,0.028,0.012,0.038,0.592,0.023,0.031,0.004,0.099,0.822,0.017,43.5,46.0,23.433,0.256,20.25
557,azabbasi,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
558,ahmedyarub,Human,0.855,17,17,5,5,0.5,88.655,0.942,188.135,0.787,1.7,1.0,0.312,0.75,1.2,1.0,0.632,0.15,1.308,0.63,0.0,0.01,0.0,0.029,0.0,118.197,28.787,210.85,0.716,156.374,31.401,0.942,53.63,0.747,35.022,3.4,2.0,3.782,0.471,2.0
559,MurhafSousli,Human,0.917,100,93,12,2,0.4,7.562,0.249,24.233,0.872,18.6,6.0,0.667,11.0,4.4,3.0,4.561,0.473,5.471,10.619,2.0,20.521,0.01,45.982,0.559,21.675,5.789,42.079,0.732,23.792,6.808,0.338,23.47,0.847,4.001,7.75,4.5,9.275,0.513,4.0
560,leoppro,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
561,thomast1906,Human,0.92,100,85,8,3,0.231,4.301,0.094,26.039,0.945,6.538,1.0,0.681,2.0,2.231,1.0,1.787,0.382,3.696,5.174,2.5,2.233,0.0,6.56,0.183,14.087,0.569,50.036,0.893,2.182,5.76,0.095,30.956,0.942,0.611,10.625,10.0,8.766,0.393,4.75
562,kevin-v-ngo,Bot,0.347,22,21,4,1,0.5,79.898,10.511,125.682,0.724,10.5,10.5,0.262,5.5,2.5,2.5,0.707,0.1,3.5,3.271,3.75,222.495,66.078,353.518,258.169,52.596,26.604,52.355,0.481,75.389,20.549,1.144,34.701,0.71,22.776,5.25,5.5,3.304,0.298,2.75
563,fsouza,Human,0.403,299,230,12,5,0.312,1.944,0.001,8.733,0.951,14.375,7.5,0.554,15.5,3.062,3.0,1.652,0.272,2.323,1.812,2.0,0.946,0.0,7.454,0.001,3.588,0.001,10.868,0.897,0.099,2.588,0.001,10.0,0.936,0.011,19.167,2.5,29.4,0.678,23.5
564,klzns,Human,0.93,12,12,8,3,1.0,120.763,0.024,338.569,0.878,4.0,4.0,0.0,0.0,3.667,4.0,0.577,0.061,1.714,1.113,1.0,0.007,0.0,0.009,0.013,221.392,12.9,450.028,0.777,135.891,120.763,0.024,338.569,0.878,12.889,1.5,1.5,0.535,0.167,1.0
565,michaeltlombardi,Human,0.953,100,81,11,5,0.714,10.794,0.289,24.747,0.822,11.571,7.0,0.526,17.0,2.429,2.0,1.813,0.353,2.382,2.216,1.0,5.733,0.009,16.399,0.838,20.261,3.252,34.154,0.741,22.209,13.646,0.439,27.963,0.79,15.961,7.364,8.0,5.39,0.382,8.0
566,tbitonti,Human,0.908,100,88,10,2,1.0,22.311,0.986,75.325,0.873,44.0,44.0,0.216,19.0,5.0,5.0,4.243,0.3,2.444,3.691,2.0,49.455,0.0,270.482,1.832,4.591,0.693,7.785,0.744,5.927,16.546,1.355,65.387,0.846,12.662,8.8,4.5,8.47,0.486,13.0
567,revans2,Human,0.939,100,84,11,3,0.5,2.913,0.094,10.991,0.91,14.0,9.0,0.476,8.75,3.667,3.0,2.251,0.273,2.333,1.852,2.0,1.275,0.018,4.152,0.359,5.595,0.169,16.292,0.882,1.598,3.698,0.14,12.506,0.897,0.56,7.636,5.0,5.921,0.387,7.5
568,WadeBarnes,Human,0.891,100,85,9,5,0.227,7.104,0.378,13.662,0.781,3.864,4.0,0.363,2.0,1.864,1.5,1.082,0.287,1.7,0.995,1.0,2.609,0.0,9.143,0.034,9.516,0.637,16.295,0.738,17.95,8.044,0.315,15.421,0.782,13.59,9.444,6.0,9.939,0.489,10.0
569,adityamangal1,Unknown,-,2,2,2,1,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
570,swiftyspiffy,Human,0.954,35,28,12,6,0.375,65.281,1.843,123.228,0.76,1.75,1.0,0.299,1.0,1.625,1.0,1.088,0.284,1.474,0.841,1.0,0.195,0.0,0.813,0.003,97.716,28.582,141.003,0.643,156.806,70.015,1.129,127.019,0.746,134.519,2.333,2.0,1.723,0.357,1.5
571,faec,Human,0.95,60,52,10,3,0.75,38.198,2.124,64.637,0.757,13.0,7.0,0.538,12.0,3.5,3.0,2.517,0.321,3.25,3.194,3.25,102.054,0.073,213.989,15.304,21.015,0.471,49.838,0.832,13.404,41.632,2.435,67.1,0.739,56.735,5.2,2.5,6.697,0.542,4.5
572,tristaZero,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
573,FraPazGal,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
574,elect86,Human,0.963,65,63,11,7,0.583,33.941,0.122,87.945,0.873,5.25,2.0,0.604,3.75,2.083,1.5,1.379,0.33,4.846,7.459,2.0,50.255,0.0,122.062,3.724,120.92,62.037,128.503,0.55,262.068,78.023,1.977,123.658,0.701,128.17,5.727,1.0,11.49,0.667,3.5
575,godfreyhe,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
576,majagrubic,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
577,odinuge,Human,0.902,28,20,7,3,1.0,34.003,0.545,107.15,0.898,6.667,4.0,0.333,5.0,3.0,3.0,0.0,0.0,2.857,2.268,3.5,3.825,0.765,7.469,2.745,103.215,9.442,181.335,0.734,113.861,49.56,1.372,128.029,0.856,16.208,2.857,2.0,2.911,0.443,2.0
578,kshyatt,Human,0.952,67,57,11,4,0.5,16.696,0.177,44.601,0.853,7.125,2.0,0.678,3.0,2.125,1.5,1.727,0.36,4.75,7.736,3.75,43.82,0.0,124.974,3.71,37.194,36.096,35.287,0.488,41.865,19.739,0.269,49.652,0.844,12.792,5.182,4.0,3.945,0.405,7.0
579,dalg24,Human,0.864,100,75,10,4,0.444,0.37,0.048,1.113,0.809,8.333,3.0,0.631,5.0,2.111,1.0,1.965,0.386,2.586,3.611,1.0,0.512,0.002,1.755,0.065,0.447,0.221,0.604,0.629,0.651,0.545,0.053,1.458,0.802,0.324,7.5,4.0,9.835,0.473,3.25
580,Blackbaud-SteveBrush,Human,0.362,289,249,7,1,0.5,2.791,0.132,9.338,0.886,124.5,124.5,0.496,123.5,4.0,4.0,4.243,0.375,83.0,109.234,103.0,229.043,113.105,304.068,287.012,2.525,2.525,0.245,0.034,0.173,3.568,0.104,11.737,0.892,0.803,35.571,17.0,31.638,0.427,35.5
581,da-nyee,Unknown,-,6,5,2,1,1.0,0.003,0.001,0.005,0.402,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,0.011,0.011,0.0,0.0,,,0.0,0.0,,0.006,0.006,0.006,0.402,0.005,2.5,2.5,0.707,0.1,0.5
582,dzikoysk,Human,0.959,100,91,15,17,0.85,9.88,0.135,20.399,0.803,4.55,1.0,0.702,0.25,1.95,1.0,2.373,0.422,2.6,2.912,2.0,6.254,0.0,22.788,0.236,19.716,6.873,24.302,0.627,35.251,10.615,0.166,19.557,0.774,14.716,6.067,3.0,5.535,0.476,10.0
583,massongit,Human,0.824,100,88,10,9,0.36,4.346,0.004,16.657,0.934,3.52,2.0,0.501,0.0,1.96,2.0,1.172,0.243,2.839,4.698,1.0,0.115,0.0,0.366,0.002,12.484,0.014,26.798,0.821,2.997,4.203,0.003,16.804,0.94,0.036,8.8,3.0,11.564,0.6,10.25
584,stof,Human,0.872,100,78,10,9,0.692,0.413,0.045,2.151,0.867,6.0,2.0,0.643,5.0,1.769,2.0,0.927,0.254,2.294,3.572,1.0,0.146,0.0,0.404,0.02,0.813,0.086,3.265,0.882,0.22,0.592,0.086,2.916,0.888,0.129,7.8,4.0,11.679,0.541,1.0
585,manjeetdhayal,Unknown,-,4,4,2,2,0.5,33.869,0.635,57.645,0.655,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.869,0.635,57.645,0.655,49.946,33.869,0.635,57.645,0.655,49.946,2.0,2.0,0.0,0.0,0.0
586,jbrosenz,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
587,juliannatetreault,Human,0.923,41,37,7,3,0.6,15.973,0.635,38.581,0.834,7.4,9.0,0.389,8.0,2.6,2.0,1.517,0.277,3.7,3.401,3.5,23.698,0.385,51.714,19.665,37.56,2.465,67.255,0.752,20.684,22.738,0.611,50.775,0.823,20.04,5.286,2.0,8.731,0.595,1.5
588,krshrimali,Human,0.936,32,32,7,9,0.818,57.92,23.064,87.739,0.687,2.909,1.0,0.472,3.0,1.364,1.0,0.674,0.206,2.286,2.091,1.75,49.031,0.0,120.485,18.381,85.315,69.554,77.796,0.458,65.792,72.838,59.477,81.365,0.575,96.811,4.571,3.0,5.593,0.482,1.5
589,zhaoxugang,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
590,zx2c4,Human,0.882,100,97,6,9,0.818,19.732,0.031,89.102,0.945,8.818,1.0,0.718,2.0,1.091,1.0,0.302,0.076,5.706,8.417,5.0,14.236,0.0,31.428,2.958,103.265,3.709,201.732,0.791,97.702,136.929,5.57,235.745,0.747,143.036,16.167,2.5,33.259,0.73,2.5
591,esainane,Human,0.883,52,51,8,4,0.444,22.086,0.077,91.502,0.93,5.667,4.0,0.44,5.0,2.222,2.0,0.972,0.222,1.378,0.828,0.0,0.126,0.0,0.398,0.0,30.545,0.102,107.045,0.907,5.716,24.925,0.058,98.441,0.928,1.545,6.375,6.0,5.181,0.419,8.5
592,alexsapozhnikov,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
593,oleggromov,Unknown,-,3,3,2,3,1.0,625.388,625.388,329.718,0.186,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,625.388,625.388,329.718,0.186,233.146,392.242,392.242,0.0,0.0,0.0,1.5,1.5,0.707,0.167,0.5
594,cgcgcg,Human,0.93,100,80,10,5,1.0,8.559,2.043,16.228,0.742,16.0,17.0,0.505,17.0,2.8,2.0,2.95,0.429,2.222,1.822,2.0,7.746,0.002,20.692,2.535,11.352,5.76,16.001,0.617,11.685,9.343,3.913,14.257,0.655,11.281,8.0,4.5,7.542,0.485,13.0
595,sindresorhus,Human,0.925,100,86,11,8,0.25,1.615,0.029,4.195,0.864,2.688,1.0,0.43,3.0,2.062,1.0,1.848,0.394,1.955,1.656,1.0,0.013,0.0,0.027,0.003,3.18,0.346,5.488,0.754,3.045,1.928,0.026,4.529,0.839,0.911,7.818,7.0,5.618,0.359,4.5
596,AlbumenJ,Human,0.885,100,73,10,2,0.286,3.71,0.029,12.399,0.917,10.429,3.0,0.583,10.5,3.143,2.0,2.734,0.403,3.042,3.029,2.0,5.397,0.029,25.156,0.188,5.982,0.038,12.546,0.819,2.25,2.121,0.017,9.525,0.943,0.15,7.3,3.5,9.638,0.59,5.0
597,mistic,Human,0.926,200,196,9,3,1.0,6.038,0.039,53.65,0.951,65.333,69.0,0.425,62.5,3.667,2.0,3.786,0.424,1.98,3.201,0.5,8.351,0.0,79.541,0.004,3.578,0.266,9.684,0.829,2.098,6.923,0.039,58.918,0.95,1.645,21.778,4.0,34.716,0.697,30.0
