,contributor,type,confidence,events,NA,NT,NOR,ORR,DCA_mean,DCA_median,DCA_std,DCA_gini,NAR_mean,NAR_median,NAR_gini,NAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NCAR_mean,NCAR_std,NCAR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR
366,dougbtv,Human,0.901,100,85,9,4,0.25,7.79,0.033,32.048,0.928,5.312,4.5,0.323,5.25,2.062,2.0,1.289,0.294,1.809,1.262,1.0,0.191,0.0,0.902,0.01,14.031,0.049,42.493,0.878,2.63,7.284,0.037,19.88,0.87,2.038,9.444,6.0,9.825,0.403,3.0
367,miha-stopar,Unknown,-,2,2,2,2,1.0,382.847,382.847,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,382.847,382.847,0.0,0.0,0.0,382.847,382.847,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
368,StephenMolloy,Human,0.953,100,74,9,4,1.0,20.066,0.073,104.31,0.95,18.5,11.5,0.527,19.0,3.75,3.0,3.096,0.383,7.4,15.167,2.75,51.624,3.036,103.224,25.241,105.398,0.162,276.277,0.857,16.879,21.395,0.11,114.449,0.941,2.963,8.222,8.0,5.74,0.372,7.0
369,treydock,,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
370,sivanov-work,Unknown,-,9,8,4,2,1.0,141.059,162.893,118.838,0.422,4.0,4.0,0.25,2.0,2.0,2.0,0.0,0.0,1.6,0.894,1.0,106.857,0.0,238.021,1.645,113.281,141.213,78.705,0.306,75.127,90.954,119.533,84.489,0.442,161.249,2.0,1.0,2.0,0.375,1.0
371,jcfr,Human,0.934,100,86,11,7,0.412,1.998,0.032,7.664,0.921,5.059,3.0,0.524,4.0,2.529,2.0,1.736,0.323,2.263,2.767,1.0,0.138,0.0,0.375,0.011,4.448,0.101,11.227,0.852,1.164,2.526,0.054,8.568,0.904,0.434,7.818,4.0,7.666,0.459,6.0
372,derberg,Human,0.943,100,79,10,7,0.5,2.358,0.059,6.997,0.88,5.643,2.0,0.628,2.75,2.071,1.5,1.685,0.357,2.135,2.002,2.0,0.582,0.0,2.59,0.046,4.51,0.228,9.598,0.796,3.686,2.987,0.078,7.808,0.854,0.727,7.9,5.5,8.9,0.525,10.0
373,stamepicmorg,Human,0.946,100,89,8,8,0.8,8.185,0.061,32.82,0.934,8.9,1.0,0.684,10.25,2.0,1.0,1.491,0.35,4.684,8.731,1.5,2.887,0.0,11.55,0.058,36.968,7.755,65.837,0.748,36.288,12.357,0.056,40.505,0.893,2.736,11.125,5.5,17.291,0.605,8.0
374,aleem1314,Unknown,-,5,5,4,2,1.0,132.518,113.354,151.305,0.526,2.5,2.5,0.1,0.5,2.0,2.0,0.0,0.0,2.5,0.707,0.5,156.845,156.845,221.736,156.791,216.381,216.381,0.0,0.0,0.0,75.587,10.328,122.039,0.636,108.163,1.25,1.0,0.5,0.15,0.25
375,spaceburp,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
376,WoLfulus,Human,0.952,45,42,9,10,0.833,46.874,0.582,97.933,0.803,3.5,1.0,0.5,4.0,1.583,1.0,0.793,0.241,2.1,2.024,1.0,35.078,0.0,133.477,1.013,64.225,33.339,96.992,0.672,74.164,62.233,1.416,118.959,0.781,63.013,4.667,3.0,5.545,0.466,3.0
377,oleitao,Human,0.7,32,29,5,4,0.8,60.69,0.025,178.666,0.875,5.8,2.0,0.538,3.0,1.6,1.0,1.342,0.3,4.833,3.971,5.25,206.1,0.0,346.512,304.075,92.544,0.899,189.937,0.772,30.094,112.262,0.487,235.398,0.815,26.816,5.8,3.0,4.868,0.4,7.0
378,westurner,Human,0.823,100,96,8,28,0.7,6.423,0.328,11.445,0.76,2.4,1.0,0.519,0.0,1.175,1.0,0.446,0.129,1.627,1.23,1.0,3.662,0.0,12.247,0.055,6.796,0.682,10.513,0.708,10.842,7.971,1.89,11.302,0.673,12.566,12.0,4.0,12.13,0.484,19.25
379,henninghaakonsen,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
380,dmgcodevil,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
381,Maurukas,Unknown,-,3,2,2,2,1.0,1511.637,1511.637,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1511.637,1511.637,0.0,0.0,0.0,1511.637,1511.637,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
382,Yogu,Human,0.952,100,80,10,5,0.833,11.181,0.044,27.33,0.855,13.333,1.0,0.762,1.5,2.167,1.0,2.401,0.423,6.667,12.858,2.75,37.865,0.01,87.956,1.062,38.995,23.152,42.473,0.56,56.918,11.17,0.039,27.823,0.861,4.916,8.0,9.5,5.011,0.325,8.75
383,djaglowski,Human,0.86,100,76,10,3,0.6,0.484,0.044,2.163,0.897,15.2,10.0,0.416,13.0,3.4,3.0,1.817,0.259,2.054,1.715,2.0,0.535,0.0,2.831,0.065,0.459,0.064,1.335,0.833,0.2,0.354,0.034,1.147,0.851,0.142,7.6,4.5,7.427,0.466,5.0
384,jgrassel,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
385,aaj-odoo,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
386,fxcoudert,Human,0.934,200,198,11,3,0.25,3.426,0.004,14.643,0.932,16.5,2.5,0.815,4.25,1.917,1.0,2.021,0.388,5.351,9.274,4.0,5.286,0.0,11.366,3.83,13.317,0.419,30.838,0.82,13.986,9.021,0.265,24.428,0.849,4.729,18.0,3.0,40.504,0.742,8.5
387,wavded,Human,0.963,20,18,8,4,0.8,91.749,4.559,180.747,0.789,3.6,1.0,0.467,5.0,2.0,1.0,2.236,0.4,2.25,1.581,2.25,29.486,0.015,60.106,17.76,189.12,67.091,252.782,0.628,276.191,55.282,0.134,132.163,0.843,12.743,2.25,2.0,1.669,0.333,1.25
388,hmemcpy,Human,0.946,30,29,9,5,1.0,66.424,0.383,190.618,0.852,5.8,3.0,0.538,5.0,2.4,2.0,1.673,0.333,3.625,4.502,2.0,163.698,0.152,374.796,61.894,78.613,78.507,59.074,0.36,42.985,45.247,0.32,71.836,0.716,76.982,3.222,2.0,3.632,0.467,1.0
389,Dan-krm,Human,0.455,240,233,7,2,1.0,9.427,2.747,14.628,0.683,116.5,116.5,0.264,61.5,3.5,3.5,2.121,0.214,2.618,2.894,1.0,20.056,0.072,47.415,21.271,4.57,0.069,8.964,0.784,6.67,6.595,0.513,11.475,0.747,11.039,33.286,11.0,50.139,0.635,32.0
390,segunadebayo,Human,0.574,252,169,8,1,0.25,0.785,0.045,2.801,0.883,42.25,20.0,0.593,50.75,4.5,4.5,2.38,0.25,10.562,11.961,14.75,4.629,0.811,8.727,3.398,3.859,0.215,5.695,0.69,4.578,1.246,0.038,3.783,0.883,0.228,21.125,6.5,30.059,0.638,23.25
391,JarkkoUnity,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
392,frangio,Human,0.951,100,82,16,10,0.556,13.332,0.975,24.276,0.762,4.556,2.0,0.561,2.5,1.944,2.0,1.305,0.303,2.158,2.531,1.0,6.858,0.0,23.807,0.056,22.144,13.172,26.307,0.584,32.869,17.184,2.961,26.547,0.701,20.818,5.125,2.5,6.163,0.537,2.75
393,samuelmaddock,Human,0.886,100,91,11,4,0.267,4.044,0.174,8.862,0.816,6.067,4.0,0.481,6.5,2.6,2.0,1.242,0.243,1.655,1.35,1.0,2.794,0.0,9.904,0.126,3.895,0.16,9.138,0.831,2.744,4.004,0.148,8.954,0.823,3.191,8.273,6.0,11.594,0.541,5.5
394,prashant-khunte,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
395,ChrisHines,Unknown,-,5,4,2,3,1.0,241.379,151.247,244.366,0.426,1.333,1.0,0.167,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,241.379,151.247,244.366,0.426,231.565,334.628,334.628,259.34,0.274,183.381,2.0,2.0,1.414,0.25,1.0
396,zamanafzal,Human,0.202,47,35,5,2,0.222,60.679,0.443,118.013,0.791,3.889,2.0,0.425,2.0,2.0,2.0,1.118,0.284,2.188,1.276,2.0,16.684,0.003,65.619,0.141,119.742,48.296,157.404,0.645,178.926,29.652,0.034,64.19,0.818,16.276,7.0,4.0,6.0,0.389,4.0
397,vtorosyan,Human,0.942,34,28,9,2,0.667,67.105,0.144,222.145,0.893,9.333,6.0,0.333,7.0,4.0,3.0,3.606,0.389,5.6,6.107,4.0,78.638,0.144,111.552,154.948,354.661,137.67,527.958,0.603,290.013,75.76,0.167,260.446,0.903,12.904,3.111,2.0,3.1,0.405,1.0
398,allanbowe,Human,0.932,13,12,8,2,0.4,112.236,0.094,221.751,0.759,2.4,1.0,0.4,2.0,2.4,1.0,2.191,0.4,2.4,2.191,2.0,32.695,0.0,73.109,0.001,267.781,168.536,324.956,0.545,285.399,123.369,0.054,230.483,0.733,147.602,1.5,1.0,0.756,0.229,1.0
399,rolyon,Bot,0.471,14,14,2,1,0.5,123.605,0.066,313.303,0.853,7.0,7.0,0.214,3.0,1.5,1.5,0.707,0.167,4.667,2.082,2.0,525.964,191.324,750.0,691.746,14.486,14.486,19.973,0.487,14.123,1128.398,1128.398,0.0,0.0,0.0,7.0,7.0,8.485,0.429,6.0
400,chenjiahan,Human,0.899,100,73,11,7,0.583,0.548,0.025,1.829,0.884,6.083,2.0,0.627,5.5,2.75,1.5,2.633,0.442,2.281,1.651,2.0,0.719,0.0,2.584,0.086,0.531,0.103,0.95,0.754,0.397,0.412,0.021,1.334,0.867,0.161,6.636,7.0,3.776,0.304,5.5
401,vin-odoo,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
402,codeactual,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
403,rebloor,Human,0.944,100,82,12,5,0.625,7.398,0.115,20.822,0.884,10.25,9.5,0.488,14.75,3.0,2.0,2.563,0.417,1.519,0.926,1.0,2.734,0.0,14.266,0.007,8.521,0.154,21.533,0.861,1.063,8.469,0.07,22.225,0.871,0.924,6.833,5.0,6.926,0.459,5.25
404,derekcollison,Human,0.535,100,80,10,1,1.0,2.136,0.115,5.297,0.845,80.0,80.0,0.0,0.0,10.0,10.0,0.0,0.0,80.0,0.0,0.0,168.783,168.783,0.0,0.0,,,0.0,0.0,,2.234,0.05,5.619,0.856,0.908,8.0,5.5,5.033,0.322,6.25
405,jparker0425,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
406,wenzeslaus,Human,0.938,100,81,10,3,0.5,4.113,0.189,11.795,0.871,13.5,8.5,0.529,8.0,3.333,2.5,2.251,0.333,2.7,2.654,2.0,5.305,0.02,22.61,0.581,5.859,0.357,11.821,0.796,4.24,5.522,0.252,14.205,0.856,1.856,8.1,5.5,7.203,0.396,3.0
407,robertoerd,Human,0.587,27,27,2,27,1.0,28.94,0.021,98.547,0.917,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.94,0.021,98.547,0.917,0.705,183.688,183.688,246.685,0.475,174.432,13.5,13.5,17.678,0.463,12.5
408,RonnyPfannschmidt,Human,0.941,100,80,10,10,0.714,4.202,0.433,8.852,0.8,5.714,2.0,0.561,4.25,2.429,2.0,1.785,0.366,2.0,1.432,1.25,3.62,0.0,8.776,2.504,4.799,0.47,9.24,0.769,3.832,4.572,0.403,8.936,0.779,3.309,8.0,4.5,11.146,0.575,6.25
409,commenthol,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
410,raysan5,Human,0.894,200,145,9,3,0.375,2.99,0.029,7.962,0.881,18.125,6.5,0.677,17.25,3.5,2.5,2.928,0.42,7.25,10.432,7.75,12.062,0.086,34.643,3.359,9.965,7.027,10.793,0.574,19.459,3.44,0.022,8.611,0.869,0.227,16.111,16.0,14.383,0.464,26.0
411,godchen0212,Unknown,-,9,9,5,3,1.0,136.881,0.013,379.054,0.87,3.0,3.0,0.296,2.0,1.667,2.0,0.577,0.133,1.286,0.488,0.5,0.002,0.0,0.005,0.002,182.505,0.018,437.223,0.827,15.11,136.881,0.013,379.054,0.87,5.048,1.8,2.0,0.837,0.222,1.0
412,owenrumney,Human,0.959,100,85,13,8,0.615,17.22,0.059,50.676,0.875,6.538,5.0,0.536,4.0,3.538,3.0,2.757,0.408,3.148,3.06,3.5,7.422,0.006,29.864,0.11,47.925,16.625,81.722,0.722,54.681,19.125,0.022,53.701,0.868,8.263,6.538,5.0,5.076,0.414,7.0
413,lfbesada,Human,0.934,100,97,8,3,1.0,10.707,0.096,77.725,0.942,32.333,32.0,0.433,31.5,2.667,2.0,2.082,0.333,2.021,1.211,1.25,2.141,0.003,9.686,1.182,19.683,0.6,110.59,0.929,4.142,12.585,0.055,87.688,0.945,2.429,12.125,9.5,13.325,0.519,14.25
414,bwoebi,Human,0.904,100,87,11,2,0.5,2.018,0.139,7.685,0.871,21.75,12.5,0.52,23.75,5.25,4.5,3.594,0.321,3.625,4.633,3.0,3.299,0.032,7.288,1.026,4.102,0.646,13.664,0.841,2.063,2.612,0.127,8.846,0.862,1.422,7.909,6.0,8.905,0.468,5.0
415,kmjennison,Human,0.888,14,11,5,6,1.0,193.812,46.906,239.853,0.613,1.833,1.0,0.379,0.0,1.167,1.0,0.408,0.119,1.833,2.041,0.0,0.001,0.0,0.003,0.0,387.622,408.593,188.509,0.226,46.365,193.812,46.906,239.853,0.613,402.765,2.2,2.0,0.837,0.182,1.0
416,climbfuji,Human,0.925,100,86,12,7,0.467,0.924,0.06,2.44,0.832,5.733,3.0,0.55,3.5,2.467,2.0,1.885,0.332,2.048,1.78,1.75,0.506,0.0,1.156,0.074,1.397,0.106,3.3,0.811,0.76,1.207,0.066,2.963,0.824,0.682,7.167,5.0,6.753,0.457,5.75
417,murtaza98,Human,0.903,12,11,4,5,1.0,133.295,97.343,137.666,0.528,2.2,1.0,0.364,2.0,1.6,1.0,0.894,0.25,1.375,0.518,1.0,6.545,0.0,17.391,0.795,182.941,167.966,136.328,0.379,146.052,206.385,145.161,194.826,0.404,187.472,2.75,2.0,2.217,0.341,1.25
418,RobBie1221,Human,0.952,58,46,10,4,1.0,41.15,0.049,137.328,0.92,11.5,2.0,0.62,9.5,3.5,2.0,3.697,0.429,7.667,12.028,3.0,103.224,2.195,241.85,14.618,246.479,132.284,307.053,0.591,378.096,37.23,0.045,108.937,0.9,0.265,4.6,3.5,3.688,0.413,4.5
419,kaxil,Human,0.879,100,85,10,2,1.0,0.626,0.089,2.028,0.825,42.5,42.5,0.018,1.5,5.5,5.5,3.536,0.227,1.771,1.801,1.0,0.513,0.0,2.305,0.101,0.595,0.093,1.968,0.819,0.444,0.471,0.088,1.64,0.811,0.365,8.5,7.5,7.215,0.385,4.25
420,ctwoon,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
421,thornbill,Human,0.876,100,76,10,2,0.333,0.633,0.025,2.047,0.883,12.667,3.0,0.667,7.25,3.5,2.5,2.881,0.373,3.304,5.842,2.0,0.684,0.0,1.922,0.07,1.444,0.093,3.329,0.806,0.84,0.667,0.025,2.099,0.879,0.237,7.6,4.0,7.121,0.458,8.75
422,ssbarnea,Human,0.897,100,82,11,6,0.429,0.615,0.066,2.557,0.888,5.857,3.5,0.573,4.25,2.857,2.5,2.07,0.379,2.733,2.132,2.0,0.796,0.01,3.108,0.115,0.895,0.131,3.155,0.852,0.307,0.444,0.052,2.15,0.892,0.133,7.455,6.0,6.729,0.426,6.0
423,cmdcolin,Human,0.955,100,93,11,14,0.737,3.821,0.167,13.414,0.901,4.895,1.0,0.711,1.5,1.737,1.0,1.727,0.357,3.321,7.631,1.0,1.751,0.0,5.238,0.01,11.203,0.481,23.179,0.809,6.354,3.38,0.167,10.684,0.885,0.646,8.455,5.0,12.429,0.542,4.5
424,FelixGail,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
425,Demesmaeker,Human,0.775,100,90,7,2,0.667,9.736,0.309,29.914,0.889,30.0,35.0,0.23,15.5,3.667,4.0,1.528,0.182,3.103,4.1,2.0,19.747,0.0,51.886,0.351,10.496,1.592,28.452,0.834,3.847,15.261,0.836,38.466,0.854,3.715,12.857,8.0,14.736,0.486,7.5
426,gkthiruvathukal,Human,0.938,83,79,11,7,0.5,27.014,0.151,64.533,0.849,5.643,3.0,0.529,6.25,2.0,1.5,1.24,0.306,2.394,1.731,3.0,16.211,0.016,64.091,0.535,49.129,5.267,85.687,0.756,46.116,31.566,0.249,72.145,0.831,13.75,7.182,4.0,7.985,0.518,5.5
427,Darksonn,Human,0.929,100,84,10,3,0.429,2.027,0.073,5.504,0.867,12.0,3.0,0.646,16.0,2.286,1.0,2.36,0.429,4.941,4.905,3.0,4.668,0.169,10.605,2.824,5.555,1.263,7.283,0.642,10.482,2.785,0.108,6.436,0.835,1.328,8.4,6.5,6.753,0.388,3.5
428,shenkaibo,Human,0.546,31,31,4,3,0.75,53.341,26.223,64.896,0.599,7.75,5.0,0.524,10.75,1.25,1.0,0.5,0.15,1.722,1.32,0.75,24.814,0.0,54.701,11.748,67.857,45.649,66.528,0.495,75.946,69.632,54.947,64.979,0.477,76.237,7.75,5.0,8.421,0.476,6.25
429,r2fresh,Bot,0.919,100,100,1,2,1.0,3.886,0.334,7.828,0.783,50.0,50.0,0.0,0.0,1.0,1.0,0.0,0.0,1.471,0.503,1.0,5.436,0.0,9.049,1.576,0.226,0.306,0.164,0.403,0.308,,,0.0,0.0,,100.0,100.0,0.0,0.0,0.0
430,ordinatorix,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
431,ravalsam,Human,0.325,76,68,6,1,1.0,29.745,0.24,99.304,0.892,68.0,68.0,0.0,0.0,6.0,6.0,0.0,0.0,68.0,0.0,0.0,1992.93,1992.93,0.0,0.0,,,0.0,0.0,,73.359,20.151,122.927,0.704,66.079,11.333,1.5,15.782,0.618,20.5
432,pfitzseb,Human,0.958,100,86,14,11,0.647,19.318,0.061,63.06,0.886,5.059,2.0,0.621,2.0,2.471,1.0,2.577,0.437,2.867,4.925,2.0,4.615,0.001,17.338,0.088,51.847,20.974,99.817,0.733,66.845,21.877,0.035,70.082,0.89,1.476,6.143,4.0,5.803,0.483,7.0
433,blueset,Human,0.933,78,76,8,48,0.889,28.711,12.098,46.502,0.7,1.407,1.0,0.282,0.0,1.056,1.0,0.302,0.051,1.288,1.287,0.0,0.409,0.0,3.08,0.0,36.711,17.68,50.166,0.625,49.707,52.733,25.343,66.309,0.596,60.074,9.5,1.5,16.432,0.697,6.0
434,codesome,Human,0.954,100,79,12,3,0.6,14.661,0.233,36.721,0.856,15.8,3.0,0.603,25.0,4.2,3.0,3.564,0.4,4.389,4.408,6.25,21.714,0.246,50.187,7.35,44.278,15.932,59.218,0.641,66.19,19.039,0.193,42.452,0.83,15.895,6.583,3.0,7.856,0.556,6.0
435,mattwiebe,Human,0.939,100,79,9,4,0.8,7.439,0.42,19.63,0.846,15.8,3.0,0.704,5.0,3.6,2.0,3.209,0.422,6.077,8.967,5.0,40.678,0.022,119.762,23.514,4.286,0.728,8.691,0.779,1.442,7.18,0.334,20.606,0.856,2.602,8.778,5.0,6.76,0.38,7.0
436,scottfrederick,Human,0.954,100,100,10,3,0.6,17.687,0.273,80.823,0.895,20.0,4.0,0.6,30.0,3.0,3.0,2.449,0.373,2.941,2.795,2.0,9.201,0.047,23.384,2.762,43.58,1.956,136.383,0.851,20.245,25.723,0.517,100.262,0.869,19.268,10.0,6.5,11.851,0.552,13.25
437,stsypanov,Human,0.957,26,25,10,5,0.714,63.071,0.877,166.577,0.868,3.571,3.0,0.32,3.0,2.571,2.0,1.618,0.27,1.562,0.892,1.0,5.399,0.0,18.287,0.015,95.154,0.762,206.271,0.829,35.42,84.002,0.762,195.5,0.848,16.8,2.5,1.5,2.273,0.412,2.5
438,tfiers,Human,0.957,13,13,7,6,0.75,157.192,0.194,361.234,0.827,1.625,1.0,0.337,0.0,1.375,1.0,1.061,0.239,1.625,1.768,0.0,0.055,0.0,0.155,0.0,269.409,38.885,451.632,0.705,287.628,193.843,6.376,434.04,0.815,92.105,1.857,1.0,1.215,0.308,1.5
439,lucasvo,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
440,PaulBlay,Unknown,-,7,6,3,1,1.0,34.453,18.182,53.294,0.64,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,172.267,172.267,0.0,0.0,,,0.0,0.0,,34.453,18.182,53.294,0.64,18.925,2.0,2.0,1.0,0.222,1.0
441,myii,Human,0.891,12,12,6,4,0.667,73.843,8.509,102.277,0.666,2.0,2.0,0.139,0.0,1.833,2.0,0.408,0.076,1.2,0.632,0.0,7.407,0.0,23.423,0.0,82.023,8.509,111.002,0.646,193.719,73.835,4.472,107.809,0.681,156.969,2.0,2.0,0.632,0.139,0.0
442,tanishq67,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
443,derekperkins,Human,0.946,100,93,12,37,0.86,19.392,2.5,33.993,0.752,2.163,1.0,0.399,1.5,1.558,1.0,0.959,0.271,1.292,0.68,0.0,2.822,0.0,17.665,0.0,22.267,4.173,36.408,0.726,27.856,21.092,1.558,37.055,0.757,26.29,7.75,4.5,7.238,0.458,7.5
444,coderofsalvation,Human,0.905,100,99,9,49,0.817,16.046,2.552,33.113,0.771,1.65,1.0,0.374,0.0,1.117,1.0,0.415,0.097,1.375,1.305,0.0,3.878,0.0,20.669,0.0,18.216,4.514,33.42,0.734,17.095,26.127,10.228,42.185,0.702,23.324,11.0,2.0,15.898,0.653,16.0
445,oomsveta,Human,0.917,100,92,10,3,0.5,11.851,0.299,37.887,0.891,15.333,5.0,0.551,22.25,2.5,2.0,1.378,0.256,2.14,2.284,1.0,7.529,0.0,27.099,0.073,17.969,0.273,51.322,0.882,2.46,18.251,0.328,47.193,0.854,10.578,9.2,8.5,8.443,0.446,8.5
446,janezpodhostnik,Human,0.783,100,84,10,1,0.333,2.715,0.096,13.385,0.93,28.0,7.0,0.5,31.5,6.0,5.0,1.732,0.111,9.333,11.358,3.0,21.039,0.29,47.891,16.869,4.503,1.308,7.191,0.683,3.486,3.175,0.092,15.23,0.933,0.182,8.4,6.5,7.291,0.438,7.0
447,MantasBaksys,Unknown,-,3,3,3,3,1.0,683.225,683.225,966.209,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,683.225,683.225,966.209,0.5,683.213,683.225,683.225,966.209,0.5,683.213,1.0,1.0,0.0,0.0,0.0
448,devOpsHazelcast,Bot,0.084,295,287,8,1,0.053,3.567,0.663,8.56,0.791,15.105,3.0,0.78,4.0,1.842,1.0,1.119,0.301,2.518,3.639,1.0,3.142,0.0,8.816,1.222,5.858,1.749,10.302,0.694,6.584,5.636,1.482,10.87,0.721,7.321,35.875,4.5,81.018,0.784,11.5
449,MistakeNot4892,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
450,mattcary,Human,0.935,100,82,9,3,0.333,24.56,0.275,62.091,0.843,9.111,6.0,0.382,8.0,2.556,2.0,1.667,0.329,1.822,1.934,1.0,6.987,0.0,37.056,0.012,38.067,1.237,79.539,0.798,37.109,30.095,0.275,71.979,0.835,23.642,9.111,6.0,8.477,0.463,11.0
451,wzru,Human,0.945,10,10,6,5,1.0,226.225,0.738,412.892,0.73,2.0,1.0,0.4,0.0,1.4,1.0,0.894,0.229,2.0,2.236,0.0,0.202,0.0,0.451,0.0,508.753,406.294,512.873,0.46,373.13,254.503,1.228,431.983,0.73,383.333,1.667,1.0,1.211,0.3,0.75
452,janmedrek,Human,0.792,74,68,9,1,0.143,30.148,0.186,70.4,0.82,9.714,4.0,0.618,8.5,2.429,2.0,1.813,0.353,3.091,2.81,4.25,71.106,0.002,186.165,0.597,21.693,0.789,43.982,0.806,21.05,35.689,3.799,54.061,0.708,49.493,7.556,2.0,9.126,0.575,11.0
453,loganharbour,Human,0.933,100,82,11,6,0.545,6.255,0.108,15.042,0.841,7.455,3.0,0.639,3.5,2.636,2.0,2.378,0.401,1.783,1.281,1.0,4.483,0.0,15.595,0.073,6.675,0.108,13.897,0.816,4.611,6.899,0.089,15.719,0.828,4.613,7.455,8.0,3.328,0.235,4.0
454,zcahana,Human,0.936,25,17,6,4,1.0,105.75,0.168,264.298,0.856,4.25,2.0,0.515,4.25,1.5,1.0,1.0,0.25,4.25,5.252,4.25,259.858,9.248,507.461,269.107,217.525,159.902,156.554,0.303,148.387,134.214,97.949,159.094,0.555,141.412,2.833,1.0,4.491,0.539,0.0
455,tlively,Human,0.931,100,79,11,4,0.444,2.172,0.083,6.258,0.845,8.778,1.0,0.723,6.0,3.0,1.0,3.354,0.486,2.821,3.945,1.0,1.768,0.0,5.241,0.159,4.44,0.956,9.484,0.754,2.583,2.469,0.131,6.656,0.83,2.138,7.182,8.0,3.311,0.237,2.0
456,WangTuoxyty,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
457,Zylann,Human,0.874,100,94,8,2,0.286,10.873,0.362,27.06,0.834,13.429,3.0,0.736,2.5,2.571,2.0,2.507,0.413,5.222,7.183,4.5,33.035,0.001,77.546,14.219,24.502,4.658,42.124,0.704,22.963,12.715,1.285,29.162,0.806,16.555,11.75,6.0,14.41,0.58,13.0
