,contributor,type,confidence,events,NA,NT,NOR,ORR,DCA_mean,DCA_median,DCA_std,DCA_gini,NAR_mean,NAR_median,NAR_gini,NAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NCAR_mean,NCAR_std,NCAR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR
370,goto-bus-stop,Human,0.941,100,81,11,10,0.526,1.713,0.053,5.957,0.889,4.263,1.0,0.589,5.0,2.105,1.0,1.883,0.397,2.7,3.164,2.0,0.132,0.0,0.405,0.087,4.588,1.008,9.307,0.766,2.729,1.85,0.052,6.706,0.896,0.357,7.364,6.0,5.697,0.395,5.0
371,jcouv,Human,0.891,100,83,11,2,0.4,2.616,0.189,8.409,0.867,16.6,8.0,0.516,23.0,3.8,2.0,3.633,0.421,1.976,1.585,1.75,3.4,0.0,14.001,0.528,1.75,0.255,4.247,0.819,0.656,2.069,0.199,4.756,0.827,0.664,7.545,4.0,10.68,0.572,5.5
372,cybertron,Human,0.91,100,89,8,3,0.3,19.647,0.348,56.498,0.826,8.9,6.0,0.455,5.75,1.9,2.0,0.994,0.258,1.745,1.197,1.0,10.047,0.0,34.787,0.026,24.331,1.91,70.558,0.801,22.728,23.56,0.085,82.86,0.894,10.305,11.125,5.0,20.35,0.667,6.25
373,bradleycamacho,Human,0.949,100,91,12,6,0.857,5.906,0.052,16.897,0.875,13.0,1.0,0.788,0.5,2.571,1.0,3.735,0.508,8.273,10.555,9.5,40.549,0.009,60.37,73.002,8.549,3.417,9.644,0.572,16.796,8.125,0.188,19.467,0.832,4.667,7.583,5.5,5.616,0.391,6.75
374,5l1v3r1,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
375,MichaIng,Human,0.933,100,96,9,4,0.667,1.798,0.131,5.527,0.877,16.0,7.5,0.628,15.5,2.833,2.5,1.941,0.343,4.8,6.818,4.25,4.262,0.076,11.083,0.827,4.505,0.309,8.924,0.787,1.278,2.934,0.111,7.095,0.852,0.76,10.667,2.0,16.793,0.657,3.0
376,jamakase,Human,0.959,54,53,9,19,0.95,36.889,0.709,73.148,0.787,2.65,1.0,0.573,0.0,1.45,1.0,1.605,0.288,2.409,4.5,0.0,1.585,0.0,5.801,0.0,89.683,66.324,93.366,0.502,92.419,23.445,0.472,37.832,0.739,43.348,5.889,1.0,9.373,0.65,2.0
377,vigneshmsft,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
378,makowalski,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
379,72636c,Human,0.815,100,78,9,1,0.25,5.277,0.031,15.626,0.885,19.5,22.0,0.295,17.0,6.25,7.0,2.986,0.21,6.5,8.163,3.5,18.546,0.618,54.953,0.962,16.704,2.192,25.146,0.668,23.577,4.029,0.035,12.204,0.884,0.717,8.667,8.0,5.431,0.336,9.0
380,JulienIgnace-Unity,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
381,Neo-Zhixing,Human,0.947,100,96,11,9,0.529,20.264,0.933,50.79,0.834,5.647,4.0,0.518,5.0,1.647,1.0,1.057,0.277,1.714,1.423,1.0,9.862,0.0,40.773,0.025,24.96,3.339,58.333,0.809,18.996,19.103,0.253,50.27,0.845,13.951,8.727,2.0,17.281,0.684,5.5
382,DavidKorczynski,Human,0.927,100,84,9,3,1.0,1.287,0.064,3.625,0.862,28.0,41.0,0.31,19.5,4.667,6.0,3.215,0.286,7.636,7.724,8.5,6.517,1.999,11.01,7.768,3.514,0.539,7.42,0.762,1.525,1.293,0.045,3.667,0.866,0.479,9.333,6.0,7.053,0.394,12.0
383,nonprofittechy,Human,0.937,100,83,12,5,0.455,2.132,0.045,8.463,0.92,7.545,4.0,0.526,1.5,3.727,3.0,2.611,0.35,3.32,4.479,2.0,1.271,0.006,3.974,0.125,5.959,0.223,14.902,0.85,1.039,2.591,0.059,9.312,0.908,0.437,6.917,7.0,4.42,0.324,2.25
384,themightychris,Human,0.955,100,80,12,8,0.889,6.333,0.106,14.767,0.844,8.889,2.0,0.661,5.0,3.0,1.0,3.162,0.477,3.81,3.502,4.0,9.181,0.039,21.365,0.907,15.376,4.671,22.172,0.663,17.972,8.575,0.27,16.708,0.793,7.345,6.667,5.5,4.207,0.333,6.5
385,hsm207,Human,0.925,100,85,12,5,0.5,14.21,0.474,39.491,0.839,8.5,5.5,0.5,3.5,3.0,3.0,1.491,0.253,2.833,2.949,2.75,22.54,0.0,100.798,4.042,17.844,11.86,21.562,0.609,26.953,9.91,0.418,17.709,0.754,11.836,7.083,4.0,9.568,0.562,5.5
386,mlissner,Human,0.778,100,87,11,1,0.2,2.268,0.084,10.395,0.903,17.4,1.0,0.745,2.0,3.0,1.0,4.472,0.533,7.25,13.424,3.25,13.456,0.0,35.939,3.677,3.049,0.289,5.801,0.763,1.71,2.84,0.11,12.338,0.904,0.712,7.909,6.0,6.978,0.426,4.0
387,josh-fell,Human,0.887,15,13,6,2,0.4,145.608,2.685,250.888,0.751,2.6,1.0,0.462,1.0,1.8,1.0,1.789,0.356,2.167,2.858,0.0,23.951,0.0,58.667,0.0,320.718,229.494,320.918,0.494,482.858,84.938,0.168,180.859,0.804,66.32,2.167,1.5,1.941,0.372,1.0
388,nim65s,Bot,0.353,298,243,10,6,0.098,0.283,0.001,1.282,0.941,3.984,4.0,0.207,2.0,3.131,2.0,1.477,0.254,1.711,0.912,1.0,0.053,0.0,0.405,0.0,0.432,0.001,1.617,0.932,0.005,0.461,0.002,1.63,0.915,0.024,24.3,24.0,21.541,0.46,26.25
389,axelboc,Human,0.94,100,85,9,3,0.75,4.072,0.107,13.387,0.892,21.25,8.0,0.632,27.25,4.0,4.0,3.464,0.375,7.727,6.754,11.0,17.77,3.687,36.194,11.787,14.656,4.062,21.765,0.651,20.654,4.876,0.167,15.181,0.881,1.596,9.444,9.0,7.002,0.374,5.0
390,yoheimuta,Human,0.951,100,92,15,3,0.5,21.939,0.227,83.126,0.921,15.333,6.0,0.547,15.5,4.0,3.5,2.366,0.292,4.0,6.681,2.5,33.65,0.0,101.662,11.123,55.57,1.053,141.798,0.855,14.433,39.519,0.102,113.941,0.888,6.107,6.133,3.0,12.783,0.622,2.5
391,dianekaplan,Bot,0.57,133,107,5,1,1.0,9.506,0.01,39.136,0.944,107.0,107.0,0.0,0.0,5.0,5.0,0.0,0.0,107.0,0.0,0.0,1007.627,1007.627,0.0,0.0,,,0.0,0.0,,9.782,0.01,39.673,0.942,0.067,21.4,22.0,5.367,0.12,6.0
392,eatyourgreens,Human,0.945,100,89,13,5,0.714,1.668,0.226,4.222,0.828,12.714,8.0,0.568,13.5,3.0,2.0,2.769,0.395,2.967,3.045,3.0,2.232,0.021,6.18,1.294,2.752,0.462,5.486,0.775,1.16,1.673,0.197,4.351,0.84,0.77,6.846,5.0,6.793,0.503,9.0
393,andriikorotkov,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
394,duanwei33,Human,0.209,145,144,6,2,0.074,15.314,0.959,31.366,0.802,5.333,3.0,0.532,8.0,1.148,1.0,0.456,0.117,1.44,0.833,1.0,3.782,0.0,14.15,0.005,18.3,1.688,34.905,0.78,17.935,5.551,1.029,8.149,0.697,7.663,24.0,1.5,48.423,0.757,12.25
395,ousttrue,Human,0.907,200,168,13,3,0.214,2.008,0.155,3.866,0.775,12.0,9.0,0.494,18.5,2.071,1.0,2.235,0.416,2.27,2.191,2.0,1.995,0.0,7.839,0.177,2.572,0.628,4.326,0.704,3.977,1.37,0.057,3.956,0.858,0.665,12.923,4.0,25.682,0.701,12.0
396,vincepri,Human,0.954,100,72,10,4,0.364,19.404,0.106,41.192,0.817,6.545,1.0,0.672,4.0,2.182,1.0,1.601,0.356,2.118,2.556,1.0,4.049,0.0,17.997,0.002,37.576,11.883,53.266,0.666,58.546,22.426,2.096,41.109,0.761,42.134,7.2,4.0,8.613,0.539,7.75
397,ZHUI,Human,0.947,100,76,11,3,0.6,5.472,0.025,23.468,0.902,15.2,2.0,0.721,3.0,3.2,1.0,4.382,0.525,4.75,7.827,1.75,21.642,0.0,61.924,1.542,4.276,1.285,6.816,0.691,4.116,6.7,0.04,26.502,0.89,3.433,6.909,5.0,7.092,0.5,7.5
398,appaquet,Human,0.928,200,185,8,5,0.833,2.788,0.094,8.173,0.874,30.833,1.0,0.707,41.25,2.667,1.0,2.658,0.438,10.278,19.472,5.0,16.958,0.083,25.177,29.156,12.218,7.916,17.545,0.621,10.151,2.966,0.038,8.305,0.87,0.353,23.125,10.0,38.45,0.621,13.25
399,snopoke,Human,0.895,100,76,12,2,1.0,2.006,0.089,8.414,0.913,38.0,38.0,0.487,37.0,6.0,6.0,7.071,0.417,25.333,35.445,32.5,49.332,2.829,83.008,72.584,1.238,1.238,1.276,0.364,0.902,1.635,0.099,4.738,0.865,0.472,6.333,4.0,6.893,0.5,5.75
400,amshamah419,Human,0.917,100,93,11,2,0.333,8.369,0.107,28.474,0.899,15.5,17.5,0.306,11.5,4.667,4.5,2.582,0.286,5.471,5.1,9.0,17.248,0.856,36.293,9.739,29.795,9.761,56.454,0.747,16.359,9.303,0.03,33.31,0.911,0.372,8.455,3.0,14.801,0.639,6.0
401,joperezr,Human,0.848,100,76,11,2,0.333,1.929,0.061,5.894,0.885,12.667,2.5,0.724,2.5,3.167,1.5,3.92,0.5,4.222,6.122,4.75,3.284,0.0,10.393,0.794,5.032,0.625,9.906,0.776,2.94,1.899,0.065,6.103,0.882,0.635,6.909,8.0,4.3,0.328,8.0
402,costinm,Human,0.948,96,74,10,3,0.273,26.36,0.159,75.4,0.868,6.727,3.0,0.565,2.0,1.818,1.0,1.537,0.345,2.467,2.36,2.0,16.743,0.0,40.651,14.411,49.034,0.369,112.176,0.83,38.251,54.667,1.893,105.912,0.768,43.528,7.4,3.0,9.336,0.576,6.75
403,otaviojava,Human,0.903,100,83,8,6,0.75,2.887,0.008,8.221,0.888,10.375,5.0,0.574,11.0,2.875,2.5,2.167,0.375,4.882,6.02,3.0,6.741,0.021,12.172,12.266,7.634,0.232,14.233,0.779,9.426,2.373,0.004,7.817,0.915,0.084,10.375,7.0,8.684,0.429,14.25
404,tylerbutler,Human,0.886,200,132,8,3,0.75,0.434,0.053,1.704,0.85,33.0,25.5,0.538,55.0,2.75,2.0,2.363,0.386,3.568,4.598,3.0,0.973,0.0,3.081,0.372,0.579,0.081,2.432,0.869,0.27,0.571,0.086,2.107,0.84,0.365,16.5,5.0,23.446,0.597,11.0
405,mtrea,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
406,richelbilderbeek,Human,0.939,200,194,11,7,0.389,1.725,0.098,8.282,0.905,10.778,5.5,0.602,11.25,2.056,1.0,1.83,0.383,3.288,5.0,2.0,0.657,0.0,1.693,0.258,5.071,0.342,14.616,0.852,1.692,3.153,0.128,12.383,0.894,0.678,17.636,3.0,41.582,0.761,6.0
407,mikecote,Human,0.912,100,88,10,2,1.0,3.114,0.213,11.984,0.891,44.0,44.0,0.0,0.0,5.0,5.0,4.243,0.3,1.956,1.809,1.0,4.408,0.0,19.724,0.264,1.649,0.187,4.489,0.832,0.753,3.132,0.235,11.998,0.883,0.945,8.8,7.0,10.042,0.468,4.5
408,markocikos,Human,0.93,300,249,10,4,1.0,3.025,0.145,8.935,0.86,62.25,28.0,0.615,81.75,4.0,3.5,2.449,0.281,2.964,3.632,2.0,4.14,0.068,9.661,3.447,4.848,0.126,12.473,0.848,2.021,3.311,0.188,9.602,0.85,1.857,24.9,12.0,29.861,0.594,37.5
409,Pomax,Human,0.954,100,76,13,16,0.727,18.302,0.027,38.632,0.826,3.455,1.0,0.586,1.0,1.5,1.0,0.964,0.258,3.04,4.987,1.0,6.274,0.0,17.081,0.31,50.66,30.11,53.642,0.561,83.042,27.922,0.146,46.785,0.751,38.11,5.846,3.0,6.743,0.514,5.0
410,tomhjp,Human,0.95,287,220,11,3,1.0,4.735,0.057,19.684,0.925,73.333,1.0,0.658,108.5,4.0,1.0,5.196,0.5,55.0,72.374,85.5,247.752,181.355,305.938,429.107,15.286,3.225,23.244,0.604,20.765,7.433,0.055,25.341,0.903,1.801,20.0,9.0,31.736,0.618,6.0
411,Androz2091,Human,0.857,100,97,9,7,0.7,1.841,0.23,3.515,0.778,9.7,2.5,0.605,16.75,1.4,1.0,0.699,0.214,1.865,1.704,1.25,0.959,0.0,4.965,0.061,2.489,0.209,3.954,0.726,2.866,2.005,1.299,2.384,0.594,2.601,10.778,1.0,27.842,0.79,1.0
412,cyrush,,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
413,stevenGravy,Human,0.806,100,95,11,1,0.5,1.537,0.102,4.251,0.861,47.5,47.5,0.458,43.5,7.5,7.5,4.95,0.233,31.667,47.057,41.0,47.327,2.166,79.738,69.487,1.26,1.26,1.497,0.42,1.059,2.001,0.131,4.879,0.842,0.575,8.636,8.0,5.679,0.352,11.0
414,thisisnotashwin,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
415,Ash258,Unknown,-,7,6,4,4,1.0,168.236,161.868,192.112,0.431,1.5,1.0,0.25,0.5,1.5,1.0,1.0,0.25,1.5,1.0,0.5,0.0,0.0,0.0,0.0,280.393,212.746,163.224,0.241,152.348,155.522,0.0,269.371,0.5,233.282,1.5,1.0,1.0,0.25,0.5
416,simongottschlag,Human,0.898,10,10,5,5,0.833,108.258,63.492,142.778,0.58,1.667,1.0,0.3,0.75,1.5,1.0,0.837,0.241,1.667,1.211,0.75,3.943,0.0,9.659,0.0,190.132,125.18,147.694,0.366,272.734,87.782,63.492,129.744,0.593,94.317,2.0,2.0,0.707,0.16,0.0
417,wtaferner,Human,0.952,42,38,9,4,0.8,55.533,7.187,102.381,0.763,7.6,7.0,0.495,7.0,2.2,1.0,1.789,0.364,2.375,2.247,2.0,32.455,0.0,67.012,5.019,102.363,44.966,143.597,0.675,139.499,86.519,22.026,140.706,0.725,77.655,4.222,3.0,4.816,0.497,3.0
418,Drapegnik,Human,0.691,14,14,3,2,0.5,90.455,0.485,171.815,0.778,3.5,2.5,0.429,4.0,1.0,1.0,0.0,0.0,3.5,3.317,4.0,45.201,23.377,63.2,68.578,331.705,296.418,235.176,0.312,233.182,331.705,296.418,235.176,0.312,233.182,4.667,1.0,6.351,0.524,5.5
419,ycherniaiev,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
420,albertvaka,Human,0.963,39,35,11,6,0.545,63.534,1.744,141.847,0.785,3.182,2.0,0.457,1.0,1.818,1.0,1.537,0.345,2.188,3.188,1.0,39.555,0.0,141.763,0.817,101.819,31.495,186.816,0.712,125.579,81.16,14.843,158.469,0.733,89.631,3.182,2.0,3.027,0.436,2.0
421,zcbenz,Human,0.921,100,97,15,9,0.6,3.2,0.397,7.263,0.796,6.467,2.0,0.616,6.0,2.2,2.0,1.424,0.319,2.31,3.368,1.75,2.883,0.0,8.286,0.329,4.539,1.314,8.28,0.724,3.889,4.049,0.319,8.714,0.807,2.956,6.467,2.0,13.711,0.679,3.0
422,cecilemuller,Unknown,-,8,8,2,1,1.0,0.0,0.0,0.0,0.119,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,0.0,0.0,0.002,0.002,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.119,0.0,4.0,4.0,0.0,0.0,0.0
423,YatharthVyas,Unknown,-,3,3,3,1,1.0,0.025,0.025,0.035,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.05,0.05,0.0,0.0,,,0.0,0.0,,0.025,0.025,0.035,0.0,0.025,1.0,1.0,0.0,0.0,0.0
424,junr03,Human,0.889,67,57,7,4,0.571,39.045,0.101,122.111,0.898,8.143,3.0,0.581,1.5,2.571,2.0,1.397,0.254,4.071,6.082,2.5,66.936,0.017,172.919,49.359,96.108,0.379,214.453,0.814,49.448,54.875,0.062,149.291,0.877,10.848,8.143,5.0,8.474,0.471,5.5
425,repo-mountie[bot],Bot,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
426,aarlt,Human,0.941,100,80,11,3,1.0,16.998,0.668,40.492,0.832,26.667,1.0,0.642,38.5,4.0,1.0,5.196,0.5,16.0,18.815,34.0,268.111,45.3,348.524,600.739,0.57,0.484,0.471,0.388,0.618,23.461,1.636,52.225,0.818,14.974,7.273,2.0,12.215,0.65,3.0
427,momdo,Human,0.943,189,176,10,4,0.667,12.471,0.023,38.939,0.902,29.333,12.5,0.587,17.5,3.333,3.0,1.633,0.233,3.451,9.386,1.0,13.656,0.0,50.979,0.026,29.717,5.734,55.032,0.749,26.132,20.598,0.334,47.894,0.829,19.398,17.6,10.5,25.277,0.557,7.25
428,zowoq,Human,0.917,100,93,10,3,0.5,2.073,0.061,4.717,0.81,15.5,8.5,0.547,18.75,4.0,4.0,2.366,0.306,2.583,2.322,2.0,2.064,0.0,5.272,0.895,3.326,1.235,5.262,0.698,3.38,2.111,0.046,4.928,0.82,1.286,9.3,11.5,7.181,0.405,12.5
429,jdauphant,Human,0.955,26,23,9,4,0.5,74.141,3.658,146.856,0.777,2.875,2.5,0.332,1.5,2.125,1.5,1.553,0.346,2.091,1.578,1.0,6.704,0.012,21.7,0.437,155.736,73.14,190.348,0.565,122.489,82.471,3.658,161.019,0.785,71.317,2.556,2.0,2.068,0.386,2.0
430,nseinlet,Human,0.952,100,91,12,6,0.316,19.939,0.371,40.419,0.81,4.789,2.0,0.511,4.5,2.421,2.0,1.895,0.339,1.75,1.558,1.0,4.91,0.0,24.521,0.015,30.181,5.931,45.857,0.717,48.113,21.109,0.268,44.372,0.821,11.768,7.583,2.5,12.45,0.613,4.0
431,sergeymitr,Human,0.674,218,182,10,1,0.5,12.088,0.806,28.088,0.824,91.0,91.0,0.489,89.0,6.0,6.0,5.657,0.333,91.0,125.865,89.0,1092.804,1092.804,1545.458,1092.804,2.311,2.311,0.0,0.0,0.0,13.583,0.849,30.114,0.818,11.518,18.2,22.0,14.987,0.42,20.25
432,justadzr,Unknown,-,4,4,3,1,0.5,0.017,0.02,0.008,0.204,2.0,2.0,0.25,1.0,2.0,2.0,1.414,0.25,2.0,1.414,1.0,0.015,0.015,0.022,0.015,0.02,0.02,0.0,0.0,0.0,0.015,0.015,0.011,0.255,0.008,1.333,1.0,0.577,0.167,0.5
433,jhpoelen,Human,0.949,100,91,12,9,0.529,2.748,0.211,6.762,0.829,5.353,3.0,0.529,5.0,2.529,3.0,1.908,0.361,2.333,1.924,2.0,1.577,0.0,4.959,0.446,4.891,0.824,9.347,0.763,4.75,3.715,0.416,8.228,0.808,2.307,7.583,2.5,12.064,0.629,5.5
434,diosmosis,Human,0.796,100,91,8,1,0.333,2.026,0.152,5.939,0.868,30.333,40.0,0.344,23.5,5.333,7.0,2.887,0.208,9.1,11.367,11.25,11.591,1.096,24.867,9.457,7.383,0.384,11.003,0.689,12.72,3.721,0.063,8.18,0.834,1.07,11.375,5.5,19.018,0.611,5.25
435,hakonfam,Human,0.836,100,93,6,6,0.667,10.804,0.028,33.234,0.903,10.333,3.0,0.693,4.0,1.667,1.0,1.0,0.267,3.0,7.197,1.0,11.806,0.0,35.102,1.156,20.934,0.12,45.829,0.825,19.34,12.554,0.098,32.219,0.862,2.412,15.5,10.0,15.202,0.453,10.75
436,izgeri,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
437,jlsong01,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
438,Thunder12345,Human,0.915,42,39,7,3,1.0,39.419,22.615,56.977,0.644,13.0,10.0,0.462,13.5,2.667,2.0,2.082,0.333,2.053,1.393,1.5,42.486,0.059,83.443,34.818,38.371,21.929,54.83,0.639,48.417,30.557,20.412,46.052,0.66,43.913,5.571,2.0,7.161,0.549,4.5
439,primeos,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
440,yalgaer,Human,0.791,100,81,9,1,0.5,12.232,0.116,25.941,0.795,40.5,40.5,0.475,38.5,5.0,5.0,5.657,0.4,16.2,30.703,5.0,183.758,22.293,262.206,304.212,14.943,1.12,28.399,0.731,16.029,11.79,0.119,27.749,0.821,16.79,9.0,9.0,5.454,0.291,4.0
441,patriot1burke,Human,0.932,134,123,9,5,0.833,14.558,3.97,30.536,0.774,20.5,4.0,0.695,14.5,2.333,1.0,2.16,0.405,8.2,23.016,1.0,98.166,0.001,332.947,11.26,21.684,7.212,39.294,0.713,13.855,7.26,0.027,24.713,0.906,1.27,13.667,3.0,28.504,0.724,7.0
442,rudouglas,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
443,willmcvay,Human,0.885,100,84,13,1,0.167,18.573,0.222,49.5,0.858,14.0,4.5,0.651,9.5,4.0,2.0,3.95,0.458,4.2,5.606,5.0,28.392,0.05,77.725,9.234,51.248,18.547,74.126,0.665,63.864,24.451,0.075,62.431,0.86,7.41,6.462,4.0,8.781,0.465,2.0
444,priseborough,Human,0.846,44,40,8,2,0.667,46.781,3.064,81.767,0.731,13.333,15.0,0.383,11.5,3.0,3.0,2.0,0.296,4.0,3.232,5.75,149.409,30.457,218.255,208.121,36.708,21.625,45.569,0.614,75.989,31.426,1.241,45.553,0.696,50.405,5.0,4.0,4.986,0.456,3.25
445,julieMSFT,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
446,fnetX,Unknown,-,9,9,5,6,1.0,172.665,110.202,217.715,0.549,1.5,1.0,0.241,0.75,1.5,1.0,0.837,0.241,1.5,0.837,0.75,0.005,0.0,0.01,0.004,276.257,142.157,217.206,0.369,321.386,192.201,67.24,253.401,0.549,375.483,1.8,1.0,1.304,0.311,1.0
447,ruchirK,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
448,rhansen,Human,0.924,100,94,8,3,0.6,8.335,0.129,34.076,0.892,18.8,23.0,0.417,28.0,2.6,2.0,1.517,0.277,2.35,2.887,1.0,15.263,0.0,58.822,1.782,4.221,0.122,9.058,0.807,3.797,10.569,0.161,41.343,0.884,3.795,11.75,7.5,14.538,0.527,7.5
449,blizzz,Human,0.833,100,83,13,2,0.167,0.634,0.023,2.877,0.918,6.917,3.0,0.535,6.0,3.833,2.5,2.918,0.395,2.515,2.307,1.0,0.113,0.003,0.273,0.032,1.509,0.105,4.501,0.864,0.724,0.678,0.015,2.985,0.919,0.125,6.385,6.0,4.7,0.399,8.0
450,compudj,Bot,0.78,100,100,2,2,0.4,2.318,0.145,6.015,0.844,20.0,2.0,0.728,2.0,1.2,1.0,0.447,0.133,8.333,12.04,7.0,11.095,0.317,23.792,5.918,8.761,3.529,8.819,0.524,16.873,3.667,0.534,6.115,0.727,3.279,50.0,50.0,57.983,0.41,41.0
451,karrui,Human,0.769,100,78,10,1,0.2,1.204,0.036,3.577,0.881,15.6,10.0,0.482,26.0,5.4,6.0,3.362,0.311,4.875,4.47,4.25,4.024,0.221,7.326,2.806,1.889,0.261,4.194,0.787,0.777,1.107,0.018,3.451,0.891,0.296,7.8,8.5,4.541,0.3,2.75
452,gregkh,Human,0.874,200,176,10,2,0.4,5.276,0.017,14.702,0.854,35.2,13.0,0.416,51.0,3.0,2.0,2.915,0.427,3.592,3.78,3.0,7.835,0.001,22.588,0.623,11.238,2.722,15.501,0.664,16.958,4.348,0.028,11.552,0.865,0.584,17.6,7.5,32.018,0.667,12.25
453,JZ-LIANG,Human,0.904,200,155,8,3,0.5,13.453,1.711,27.262,0.783,25.833,8.5,0.638,22.0,2.5,2.0,2.258,0.367,2.627,3.079,2.0,22.551,0.0,55.326,12.568,12.779,2.379,23.121,0.741,17.048,14.87,1.74,29.987,0.777,18.565,19.375,15.0,15.991,0.427,28.75
454,TheFakeElon,,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
455,DeniseWorthen,Human,0.897,100,98,11,4,0.4,5.696,1.28,12.877,0.773,9.8,5.0,0.531,13.0,2.1,2.0,0.994,0.243,1.661,0.976,1.0,2.231,0.0,5.988,0.242,7.257,1.945,15.598,0.749,6.65,6.201,1.308,16.005,0.795,3.051,8.909,2.0,14.983,0.649,9.0
456,Eilon,Human,0.943,100,87,12,3,0.375,8.445,0.389,18.43,0.804,10.875,2.0,0.763,1.25,2.875,2.0,3.357,0.451,5.438,6.821,10.0,34.502,0.001,76.766,32.454,11.617,0.657,26.509,0.807,10.388,9.363,0.657,19.33,0.782,10.125,7.25,6.0,5.413,0.398,8.25
457,jerboaa,Human,0.908,100,87,8,5,0.357,3.696,0.13,12.246,0.881,6.214,2.0,0.605,6.0,2.071,2.0,1.269,0.308,1.851,1.628,1.0,4.045,0.0,14.926,0.098,2.776,0.253,8.05,0.842,1.348,3.38,0.203,10.932,0.857,1.601,10.875,6.5,8.709,0.378,9.75
458,bacherfl,,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
459,yuanchao,Human,0.622,18,16,5,2,1.0,27.35,0.229,49.414,0.772,8.0,8.0,0.125,2.0,2.5,2.5,0.707,0.1,2.286,0.951,0.5,16.529,0.229,34.838,10.948,49.092,27.499,65.957,0.627,67.619,35.158,0.338,56.517,0.714,54.631,3.2,2.0,3.347,0.45,2.0
460,thisiskeithb,Human,0.929,100,91,11,8,0.533,9.071,2.495,15.13,0.728,6.067,3.0,0.588,6.0,2.067,1.0,1.624,0.366,1.4,0.915,0.0,1.219,0.0,4.168,0.0,11.518,3.394,17.085,0.691,15.436,11.214,3.394,16.471,0.681,14.951,8.273,5.0,7.577,0.462,9.5
